address,area,price,longtitude,latitude
"Екатеринбург, ул. Серова, 45",61.0,93443,56.806328,60.600699
"Екатеринбург, ул. Суходольская/Ландау/Ручейная, стр. 3",78.2,61253,56.789471,60.481807
"Екатеринбург, Орджоникидзевский район, микрорайон Эльмаш, Парниковая ул., 6",77.0,71429,56.907667,60.617705
"Екатеринбург, ул. Чкалова, стр. 22",25.1,96414,56.810369,60.577083
"Екатеринбург, Чкаловский район, микрорайон Светлый, 5",30.0,68333,56.779136,60.70361
"Екатеринбург, ул. Летчиков, д. 7",34.0,59706,56.861796,60.576705
"Екатеринбург, ул. Гастелло, д. 25",38.5,84416,56.783165,60.648427
"Екатеринбург, пр-т Ленина, 8",55.5,105838,56.83614,60.586102
"Екатеринбург, микрорайон Академический, пр-т Академика Сахарова, 29",42.8,78271,56.775299,60.532957
"Екатеринбург, Верх-Исетский район, микрорайон Широкая Речка, ул. Соболева, 19",89.0,67404,56.810487,60.514767
"Екатеринбург, ул. Татищева, 54",46.5,87097,56.83614,60.560688
"Екатеринбург, Мраморская ул., 2",28.0,89286,56.782647,60.647151
"Екатеринбург, Комсомольская ул., 76",88.4,76923,56.835042,60.661012
"Екатеринбург, ул. Евгения Савкова/Хрустальногорская/Верхнеуфалейская, стр. 2",29.0,65517,56.796264,60.495363
"Екатеринбург, ул. Николая Островского, стр. 1",102.3,71359,56.80035,60.595498
"Екатеринбург, микрорайон Академический, ул. Павла Шаманова, 60",45.0,72222,56.794554,60.50776
"Екатеринбург, Машинная , 44 к 3",31.0,109355,56.805569,60.627254
"Екатеринбург, Кировский район, микрорайон Пионерский, Трамвайный пер., 2к4",67.0,88433,56.860034,60.616959
"Екатеринбург, Краснолесья , 163",82.5,65455,56.796767,60.514246
"Екатеринбург, Академика Вонсовского , 21 к 2",41.9,78520,56.784886,60.547384
"Екатеринбург, ул. Вильгельма де Геннина, 41",39.0,72795,56.78957,60.518746
"Екатеринбург, ул. Гастелло/Дальневосточная/Мраморская/пер. Каслинский, стр. 2",119.6,79348,56.78633,60.646001
"Екатеринбург, пер. Трактористов, 4",46.0,88913,56.802923,60.625771
"Екатеринбург, ул. Чемпионов, 4",42.0,73810,56.748918,60.567471
"Екатеринбург, Октябрьский район, микрорайон Кольцово, Ракетная ул., 20",64.7,61808,56.761566,60.810779
"Екатеринбург, ул. Евгения Савкова, д. 35/2",22.0,79545,56.788505,60.488392
"Екатеринбург, ул. Водоёмная, стр. 10",47.5,78926,56.793962,60.648858
"Екатеринбург, микрорайон Академический, пр-т Академика Сахарова",40.3,74194,56.782213,60.521612
"Екатеринбург, ул. Белинского, 54",136.0,102206,56.830295,60.615629
"Екатеринбург, ул. Шейнкмана, стр. 3",113.0,114159,56.841502,60.58232
"Екатеринбург, микрорайон Академический, пр-т Академика Сахарова, 31",54.0,70370,56.773504,60.536362
"Екатеринбург, ул. Героев России, 35",44.0,77273,56.854808,60.579113
"Екатеринбург, ул. Лётчиков, 7",42.0,62381,56.861796,60.576705
"Екатеринбург, ул. Юмашева, 11",85.5,97076,56.843747,60.571414
"Екатеринбург, Бакинских комиссаров , 113",71.3,86957,56.908316,60.590629
"Екатеринбург, Орджоникидзевский район, микрорайон Эльмаш, ул. Старых Большевиков, 3В",58.0,75862,56.884453,60.634422
"Екатеринбург, Свердловская область, Екатеринбург, район Кировский, Малышева ул, 154",48.4,71901,56.840995,60.662153
"Екатеринбург, ул. Ползунова/Краснофлотцев/Даниловская/Замятина, стр. 1",44.0,79545,56.898082,60.647385
"Екатеринбург, ул. Раевского, 18А",83.0,68494,56.859788,60.660015
"Екатеринбург, ул. Краснолесья, 149",42.7,77283,56.795658,60.515809
"Екатеринбург, ул. Маршала Жукова, 13",128.0,161719,56.84197,60.583946
"Екатеринбург, Свердловская область, Екатеринбург, микрорайон Автовокзал",57.2,67213,56.807127,60.617013
"Екатеринбург, микрорайон Академический, ул. Павла Шаманова, 9",85.0,94118,56.786237,60.51977
"Екатеринбург, ул. Рябинина, 29",55.4,70397,56.795471,60.509251
"Екатеринбург, Чкаловский район, микрорайон Светлый",86.3,53279,56.780142,60.69937
"Екатеринбург, Машинная ул., 1Бк2",87.3,70527,56.813247,60.630281
"Екатеринбург, ул.Педагогическая/Гагарина/Вишневая/Мира/Библиотечная, стр. 48-1",45.5,81758,56.835042,60.655146
"Екатеринбург, Ленинский район, микрорайон Европейский, ул. Барвинка, 45",47.0,72340,56.780236,60.526795
"Екатеринбург, ул. Крестинского, стр. 61",46.4,75216,56.79378,60.631278
"Екатеринбург, ул. Готвальда, 21к2",51.3,75049,56.854374,60.570435
"Екатеринбург, Базовый пер., 52",72.0,62500,56.805407,60.647124
"Екатеринбург, ул. Чкалова, стр. 22",91.2,85417,56.810369,60.577083
"Екатеринбург, ул. Анатолия Мехренцева, 42",40.8,65931,56.786419,60.5256
"Екатеринбург, Свердловская область, Екатеринбург, район Ленинский, Краснолесья ул, 26",104.0,55288,56.78384,60.544779
"Екатеринбург, Чкаловский район, микрорайон Вторчермет, Братская ул., 27к2",95.0,54737,56.776537,60.596756
"Екатеринбург, Октябрьский район, микрорайон Кольцово, Ракетная ул., 18",48.2,53942,56.761571,60.812325
"Екатеринбург, ул. Готвальда, 14А",44.0,85227,56.853572,60.573445
"Екатеринбург, ул. Евгения Савкова, д. 35",44.7,61521,56.789333,60.49
"Екатеринбург, пос. Мичуринский, Широкореченская ул., 43",50.0,60368,56.793878,60.473624
"Екатеринбург, ул. Чемпионов, 5",38.1,78874,56.749737,60.565396
"Екатеринбург, Россия, Екатеринбург, ул Индустрии, 66",33.3,81081,56.903936,60.606413
"Екатеринбург, микрорайон Юго-Западный, Ясная ул., 22Г",60.9,91133,56.817252,60.56977
"Екатеринбург, Орджоникидзевский район, микрорайон Эльмаш, ул. Стачек, 66",20.0,116000,56.897433,60.618001
"Екатеринбург, Кировский район, микрорайон Пионерский, ул. Сулимова, 3",94.0,70574,56.859798,60.65087
"Екатеринбург, Железнодорожный район, микрорайон Новая Сортировка, ул. Крупносортщиков, 12",78.0,65385,56.862366,60.564057
"Екатеринбург, ул. Шаумяна/Московская/Фурманова, стр. 1",64.9,88598,56.812897,60.574702
"Екатеринбург, Рощинская улица, 41",81.0,67889,56.779856,60.671909
"Екатеринбург, ул. Суходольская/Ландау/Ручейная, стр. 3",43.1,71926,56.789471,60.481807
"Екатеринбург, ул. Евгения Савкова, д. 35",69.1,58611,56.789333,60.49
"Екатеринбург, 8 Марта , 194",42.6,100939,56.801444,60.611273
"Екатеринбург, ул. Гастелло/Дальневосточная/Мраморская/пер. Каслинский, стр. 2",59.4,72222,56.78633,60.646001
"Екатеринбург, Комсомольская ул., 78",74.0,85135,56.833964,60.661461
"Екатеринбург, Хрустальногорская ул., 87",83.0,63253,56.796821,60.499567
"Екатеринбург, Свердловская область, Екатеринбург, район Октябрьский, Белинского ул, 41",99.8,139279,56.8313,60.616501
"Екатеринбург, Верх-Исетский район, микрорайон Широкая Речка, ул. Соболева, 19",96.0,88542,56.810487,60.514767
"Екатеринбург, ул. Татищева, 54",43.0,93000,56.83614,60.560688
"Екатеринбург, ул. Радищева, 33",107.1,91317,56.828493,60.588545
"Екатеринбург, ул. Зои Космодемьянской, д. 44/2",45.0,64222,56.750853,60.705156
"Екатеринбург, ул. Чкалова, стр. 22",71.7,82287,56.810369,60.577083
"Екатеринбург, ул. Евгения Савкова",89.0,53371,56.785058,60.476705
"Екатеринбург, Чкаловский район, микрорайон Светлый, 1",46.3,67387,56.778875,60.699316
"Екатеринбург, ул. Белинского, д. 161",92.8,78000,56.807033,60.625646
"Екатеринбург, ул. Данилы Зверева, д. 5а",56.0,92857,56.8584,60.650987
"Екатеринбург, ул. Анатолия Мехренцева, 42",39.0,70769,56.786419,60.5256
"Екатеринбург, Кировский район, микрорайон Пионерский, Трамвайный пер., 2к3",42.0,92143,56.860526,60.616528
"Екатеринбург, Московская ул., 55",71.0,119718,56.830719,60.585159
"Екатеринбург, ул. Евгения Савкова, 8",35.0,76857,56.795121,60.49186
"Екатеринбург, ул. Раевского, 6",108.0,78704,56.863626,60.657257
"Екатеринбург, ул. Московская, д. 198",83.8,81742,56.800646,60.593495
"Екатеринбург, Свердловская область, Екатеринбург, лесопарк Юго-Западный",90.0,67778,56.794006,60.549585
"Екатеринбург, ул. Шаумяна/Московская/Фурманова, стр. 1",65.2,105828,56.812897,60.574702
"Екатеринбург, микрорайон Академический, пр-т Академика Сахарова, 78",40.0,67500,56.787666,60.513159
"Екатеринбург, ул. Юмашева, 9",52.0,125000,56.843284,60.571118
"Екатеринбург, ул. Лучистая/Счастливая/Чемпионов/Новосибирская, ЖР «Солнечный»",57.9,72539,56.744219,60.569285
"Екатеринбург, Светлый Микрорайон , 5",43.4,67972,56.779136,60.70361
"Екатеринбург, Чкаловский район, микрорайон Светлый, 3",42.0,63095,56.778889,60.701715
"Екатеринбург, ул. Куйбышева, 159А",41.0,72927,56.828739,60.648508
"Екатеринбург, Рощинская ул., 27",23.0,95652,56.781084,60.668531
"Екатеринбург, ул. Щербакова, 5А",55.0,85455,56.789195,60.64548
"Екатеринбург, Луганская ул., 6",108.0,70370,56.802105,60.635428
"Екатеринбург, Рощинская ул., 44",47.0,62766,56.781873,60.671576
"Екатеринбург, микрорайон Елизавет, Мартовская ул., 3",24.0,78750,56.756543,60.617974
"Екатеринбург, ул. Шевелева, 7",84.0,96429,56.843403,60.575439
"Екатеринбург, ул. Юмашева, д. 1",45.7,96280,56.84226,60.57136
"Екатеринбург, ул. Академика Постовского, д. 17а",38.4,78125,56.790699,60.580182
"Екатеринбург, Свердловская обл, Екатеринбург, Заречный, ул. Готвальда, 22",88.4,79072,56.854645,60.576059
"Екатеринбург, Терновый пер., 8",64.6,60356,56.786784,60.469941
"Екатеринбург, ул. Вильгельма де Геннина, 39",42.7,65574,56.790137,60.519761
"Екатеринбург, Чкаловский район, микрорайон Светлый",47.9,53664,56.780142,60.69937
"Екатеринбург, ул. Дорожная, стр. 16",42.3,69740,56.775309,60.590315
"Екатеринбург, ул. Михеева, 2",41.0,80488,56.782583,60.553978
"Екатеринбург, ул. Шейнкмана, 90",130.0,92692,56.826188,60.588195
"Екатеринбург, Свердловская область, Екатеринбург, Первая линия, метро Ботаническая",84.0,69048,56.676518,60.50458
"Екатеринбург, Октябрьский район, микрорайон Лечебный, Волчанский пер., 2А",50.0,59400,56.809748,60.710456
"Екатеринбург, ул. Академика Постовского",42.4,75472,56.792789,60.581763
"Екатеринбург, Золотистый б-р, 4",33.0,77273,56.747057,60.566096
"Екатеринбург, Чкаловский район, микрорайон Светлый, 6",40.8,58248,56.780398,60.700529
"Екатеринбург, ул. Омская, ЖК «Основа»",85.3,65651,56.860437,60.629041
"Екатеринбург, Свердловская область, Екатеринбург, микрорайон Автовокзал",37.4,77299,56.807127,60.617013
"Екатеринбург, ул. Краснолесья/Очеретина, стр. 3",51.7,57060,56.796851,60.515306
"Екатеринбург, ул. Гастелло/Дальневосточная/Мраморская/пер. Каслинский, стр. 2",80.6,74194,56.78633,60.646001
"Екатеринбург, ул. Шевченко, 18",132.0,143856,56.848759,60.62048
"Екатеринбург, Московская улица, 259",45.0,101111,56.803687,60.593719
"Екатеринбург, ул. Братская, д. 27, корп. 3",95.1,47319,56.776142,60.596343
"Екатеринбург, Свердловская область, Екатеринбург, район Вторчермет, Окружная ул, 8",43.0,59302,56.756498,60.604832
"Екатеринбург, Свердловская область, Екатеринбург, район Уктус, Рощинская ул, 27",25.0,90000,56.781084,60.668531
"Екатеринбург, микрорайон Академический, пр-т Академика Сахарова, 31",58.0,64655,56.773504,60.536362
"Екатеринбург, Волгоградская , 29а",83.0,75301,56.798852,60.588833
"Екатеринбург, Свердловская область, Екатеринбург, район Автовокзал, Циолковского ул, 57",52.0,99038,56.805619,60.612863
"Екатеринбург, Свердловская область, Екатеринбург, район Центр, Восточная ул, 80",57.6,71163,56.834776,60.633299
"Екатеринбург, Свердловская область, Екатеринбург, район Вторчермет, Селькоровская ул, 10А",36.0,80556,56.766238,60.612656
"Екатеринбург, Свердловская область, Екатеринбург, район Автовокзал, Онежская ул, 9",44.3,71106,56.800902,60.638033
"Екатеринбург, Чкаловский район, микрорайон Солнечный",27.7,97292,56.748573,60.545597
"Екатеринбург, ул. Маяковского, стр. 2, лит. Е",46.0,88043,56.860004,60.614237
"Екатеринбург, ул. Краснолесья, 20",53.0,58491,56.782075,60.542722
"Екатеринбург, б-р. Академика Семихатова, д. 18",54.0,61111,56.784866,60.544959
"Екатеринбург, пр-т Ленина, 52к2",57.0,84211,56.840099,60.624415
"Екатеринбург, ул. Евгения Савкова, 35",53.4,55925,56.789333,60.49
"Екатеринбург, ул. Амундсена, 118",76.0,65776,56.772966,60.544249
"Екатеринбург, Трамвайный пер. , 2 к 3",62.0,92742,56.860526,60.616528
"Екатеринбург, ул. Ирбитская, стр. 5",73.5,70204,56.861377,60.657572
"Екатеринбург, ул. Чкалова, 241",47.0,70213,56.783204,60.540979
"Екатеринбург, ул. Фурманова, д. 124",53.0,94340,56.81436,60.588249
"Екатеринбург, Орджоникидзевский район, микрорайон Эльмаш, Совхозная ул., 4",68.6,77974,56.908286,60.622313
"Екатеринбург, Верх-Исетский район, микрорайон Широкая Речка, ул. Анатолия Муранова, 18",42.0,67857,56.804209,60.513015
"Екатеринбург, ул Республиканская, 5",107.8,41651,56.904895,60.56995
"Екатеринбург, Кировский район, микрорайон Пионерский, Флотская ул., 41",45.0,92222,56.849369,60.63391
"Екатеринбург, Селькоровская ул., 34",49.2,72154,56.763317,60.611317
"Екатеринбург, Кировский район, микрорайон Пионерский, Уральская ул., 57к2",120.0,66667,56.858622,60.631027
"Екатеринбург, б-р Академика Семихатова, 18",49.0,60204,56.784866,60.544959
"Екатеринбург, Самолётная ул., 31А",39.0,70000,56.785083,60.635725
"Екатеринбург, ул. Щербакова, 77к3",39.0,83333,56.776739,60.662315
"Екатеринбург, Стачек , 60",40.8,77206,56.896912,60.6188
"Екатеринбург, Рутминского , 2",63.3,70932,56.790304,60.536766
"Екатеринбург, Стачек , 60",40.8,77206,56.896912,60.6188
"Екатеринбург, Золотистый бульвар , 4",27.2,88971,56.747057,60.566096
"Екатеринбург, Радищева , 33",86.0,90698,56.828493,60.588545
"Екатеринбург, Шаумяна , 87",90.0,113333,56.813148,60.57216
"Екатеринбург, 8 Марта , 181 к 6",63.0,97619,56.799606,60.618082
"Екатеринбург, Свердловская область, Екатеринбург, Рощинская, 21",23.2,86207,56.782908,60.66554
"Екатеринбург, ул. Вильгельма де Геннина, 42",84.1,68371,56.790378,60.515288
"Екатеринбург, ул. Машинная, д. 44, корп. 1",75.0,96667,56.804988,60.629302
"Екатеринбург, Свердловская область, Екатеринбург, микрорайон Академический",38.0,75789,56.782869,60.519833
"Екатеринбург, Рощинская ул., 28",51.0,62000,56.782953,60.668028
"Екатеринбург, ул.Стачек, д. 68",20.0,115000,56.897709,60.61774
"Екатеринбург, ул. Краснолесья, 24",83.0,74699,56.78314,60.545947
"Екатеринбург, ул. Щербакова, 74",41.0,75439,56.777518,60.663671
"Екатеринбург, ул Щербакова",86.0,69349,56.778741,60.658892
"Екатеринбург, ул. Краснолесья, 30",82.0,58537,56.78456,60.543315
"Екатеринбург, ул. Николая Островского, 5",88.5,86893,56.799843,60.596217
"Екатеринбург, микрорайон Академический, ул. Павла Шаманова, 17",39.2,70918,56.78742,60.516428
"Екатеринбург, ул. Чкалова, 252",34.0,76471,56.780349,60.533065
"Екатеринбург, ул. Рябинина, 21",60.0,68167,56.796294,60.510922
"Екатеринбург, Чкаловский район, микрорайон Светлый, 6",34.2,61263,56.780398,60.700529
"Екатеринбург, ул. Евгения Савкова, 35/2",35.3,62602,56.788505,60.488392
"Екатеринбург, ул. Рябинина, 29",64.2,67757,56.795471,60.509251
"Екатеринбург, Московская ул., 66",83.0,114458,56.822518,60.586039
"Екатеринбург, Свердловская область, Екатеринбург, микрорайон Автовокзал",28.1,87324,56.807127,60.617013
"Екатеринбург, Переходный пер., 6",105.0,76577,56.803539,60.630946
"Екатеринбург, ул. Радищева, 61",150.0,88000,56.826877,60.57958
"Екатеринбург, ул. Евгения Савкова, 4",38.5,88727,56.796496,60.494303
"Екатеринбург, ул. Солнечная, стр. 1",41.7,85851,56.715085,60.497501
"Екатеринбург, ул. Гастелло/Дальневосточная/Мраморская/пер. Каслинский, стр. 2",64.6,74149,56.78633,60.646001
"Екатеринбург, Чкаловский район, микрорайон Светлый",50.0,63000,56.780142,60.69937
"Екатеринбург, микрорайон Академический",67.0,66418,56.782869,60.519833
"Екатеринбург, ул. Бебеля, 144",42.0,86905,56.863464,60.552846
"Екатеринбург, ул. 8 Марта, стр. 197/3",36.0,84722,56.792015,60.606997
"Екатеринбург, ул. Ткачей, 13",49.4,105263,56.816956,60.634602
"Екатеринбург, ул. Ирбитская, стр. 5",76.7,61838,56.861377,60.657572
"Екатеринбург, ул. Евгения Савкова, 8",38.0,67895,56.795121,60.49186
"Екатеринбург, ул. Евгения Савкова, д. 4",60.0,60000,56.796496,60.494303
"Екатеринбург, ул. Краснолесья/Очеретина, стр. 3",31.6,68157,56.796851,60.515306
"Екатеринбург, Свердловская обл, Екатеринбург, Н.Сортировка, ул. Софьи Перовской, 101",48.2,57676,56.860536,60.558317
"Екатеринбург, микрорайон Академический, пр-т Академика Сахарова, 75",77.0,62494,56.78846,60.508919
"Екатеринбург, Орджоникидзевский район, микрорайон Эльмаш, Совхозная ул., 2",43.2,79861,56.907559,60.621945
"Екатеринбург, микрорайон Академический, пр-т Академика Сахарова, 39",73.0,63973,56.779378,60.525466
"Екатеринбург, ул.Стачек, д. 68",75.7,77147,56.897709,60.61774
"Екатеринбург, ул. Прониной, стр. 27",35.0,58857,56.776966,60.658335
"Екатеринбург, Кировский район, микрорайон Пионерский, ул. Данилы Зверева, 7Б",76.0,78289,56.859325,60.651957
"Екатеринбург, ул. Евгения Савкова, 4",59.0,64407,56.796496,60.494303
"Екатеринбург, Кировский район, микрорайон Пионерский, ул. Данилы Зверева, 7В",60.0,79833,56.859099,60.650403
"Екатеринбург, ул. Гастелло/Дальневосточная/Мраморская/пер. Каслинский, стр. 2",101.8,77407,56.78633,60.646001
"Екатеринбург, Верх-Исетский район, микрорайон Широкая Речка, ул. Соболева, 19",67.0,68657,56.810487,60.514767
"Екатеринбург, ул. Краснолесья, 161",61.0,68033,56.796254,60.51518
"Екатеринбург, ул. Краснолесья, 70",39.0,86923,56.784496,60.538401
"Екатеринбург, Чкаловский район, микрорайон Ботанический, Родонитовая ул., 20А",36.3,88154,56.79127,60.625439
"Екатеринбург, ул. Хохрякова, 74",157.0,100000,56.826567,60.59451
"Екатеринбург, Свердловская область, Екатеринбург, район Верх-Исетский, Петра Кожемяко б-р, 16",50.0,61000,56.799138,60.492785
"Екатеринбург, Россия, Екатеринбург, ул Евгения Савкова, 31",53.9,74212,56.790536,60.485185
"Екатеринбург, мкр. Светлый, стр. 6",34.3,65889,56.780398,60.700529
"Екатеринбург, ул. Щербакова, этап 1.4",60.0,66167,56.792961,60.641672
"Екатеринбург, ул. Академика Вонсовского, д. 21",69.0,69710,56.785167,60.549145
"Екатеринбург, ул. Академика Вонсовского, 21/2",45.0,77600,56.784886,60.547384
"Екатеринбург, ул. Академика Вонсовского, 21",71.0,70634,56.785167,60.549145
"Екатеринбург, Водоёмная ул., 80к3",67.0,82090,56.794317,60.648274
"Екатеринбург, Свердловская область, Екатеринбург, район Ленинский, Разливная ул, 50/2",73.0,67123,56.765611,60.544869
"Екатеринбург, Свердловская обл, Екатеринбург, Н.Сортировка, ул. Крупносортщиков, 12",57.6,57292,56.862366,60.564057
"Екатеринбург, ул. Шаумяна/Московская/Фурманова, стр. 1",69.9,79542,56.812897,60.574702
"Екатеринбург, ул. Татищева, 54",86.0,95337,56.83614,60.560688
"Екатеринбург, ул. Степана Разина, 107Ак2",40.0,107250,56.804894,60.616276
"Екатеринбург, Машинная ул., 1Бк2",93.9,69728,56.813247,60.630281
"Екатеринбург, ул. Чемпионов, д. 4",36.0,75000,56.748918,60.567471
"Екатеринбург, ул. Чкалова, 250",103.9,60443,56.781513,60.53523
"Екатеринбург, Машинная ул., 1Бк2",87.3,72778,56.813247,60.630281
"Екатеринбург, ул. Николая Островского, стр. 1",58.0,78966,56.80035,60.595498
"Екатеринбург, микрорайон Академический, ул. Павла Шаманова, 34",79.7,60853,56.7913,60.514524
"Екатеринбург, ул. Евгения Савкова, 15",48.0,62479,56.794396,60.492542
"Екатеринбург, ул. Евгения Савкова, д. 35",60.8,61678,56.789333,60.49
"Екатеринбург, Россия, Екатеринбург, ул Евгения Савкова, 31",76.8,72917,56.790536,60.485185
"Екатеринбург, ул. Счастливая, д. 3",34.1,72727,56.74572,60.566572
"Екатеринбург, ул. Героев России, 35",38.0,83421,56.854808,60.579113
"Екатеринбург, Свердловская обл, Екатеринбург, Автовокзал, ул. Николая Островского, 7",62.0,90323,56.800316,60.597528
"Екатеринбург, ул. 8 марта, д. 204Б",38.1,103937,56.797146,60.610302
"Екатеринбург, Свердловская обл, Екатеринбург, Ю-З, ул. Волгоградская, 29а",104.0,61827,56.798852,60.588833
"Екатеринбург, ул. Белинского, д. 163б",44.6,90500,56.806427,60.625556
"Екатеринбург, ул. Николая Островского, стр. 2",33.6,75893,56.79902,60.597394
"Екатеринбург, Евгения Савкова , 15",82.4,57767,56.794396,60.492542
"Екатеринбург, Щербакова , 77 к 2",57.3,77661,56.777015,60.661542
"Екатеринбург, Чкалова , 231",47.0,75532,56.786232,60.547366
"Екатеринбург, ул. Гастелло/Дальневосточная/Мраморская/пер. Каслинский, стр. 2",46.6,77253,56.78633,60.646001
"Екатеринбург, мкр. Светлый, д. 1",42.0,63095,56.778875,60.699316
"Екатеринбург, ул.Стачек, д. 68",112.5,74489,56.897709,60.61774
"Екатеринбург, Орджоникидзевский район, микрорайон Эльмаш, Таганская ул., 91",82.0,75610,56.907903,60.625816
"Екатеринбург, ул. 40-летия Комсомола, д. 32Г",72.0,42361,56.825035,60.698185
"Екатеринбург, Свердловская область, Екатеринбург, Таватуйская улица, 25к3",40.0,61525,56.877322,60.524657
"Екатеринбург, микрорайон ЖБИ, ул. Сыромолотова, 34",75.9,63241,56.834456,60.691789
"Екатеринбург, пр-т Ленина, 68А",38.8,67784,56.84163,60.643998
"Екатеринбург, ул. Бакинских Комиссаров, 101",42.1,89050,56.904743,60.586075
"Екатеринбург, Октябрьский район, микрорайон Кольцово",48.0,52083,56.762316,60.816268
"Екатеринбург, пос. Мичуринский, Карасьевская ул., 14",45.0,68889,56.788845,60.468135
"Екатеринбург, ул. Сурикова, 53",85.0,90588,56.806392,60.602631
"Екатеринбург, ул. Чкалова, 124",43.0,91395,56.804544,60.567866
"Екатеринбург, ул. Вильгельма де Геннина, 45",58.9,57725,56.789658,60.516446
"Екатеринбург, ул. Рябинина, 18",31.1,73955,56.798536,60.51306
"Екатеринбург, Лучистая ул., 2",30.0,92000,56.746065,60.570229
"Екатеринбург, Свердловская область, Екатеринбург, микрорайон Уктус",71.0,60563,56.776724,60.66483
"Екатеринбург, микрорайон Академический, пр-т Академика Сахарова, 31",56.0,69643,56.773504,60.536362
"Екатеринбург, ул. Водоёмная, стр. 10",42.0,79762,56.793962,60.648858
"Екатеринбург, ул.Педагогическая/Гагарина/Вишневая/Мира/Библиотечная, стр. 48-1",39.3,81425,56.835042,60.655146
"Екатеринбург, Дорожная ул., 25",69.0,65072,56.772798,60.589677
"Екатеринбург, микрорайон Юго-Западный, ул. Шаумяна, 20",90.8,90308,56.808038,60.58859
"Екатеринбург, Орджоникидзевский район, микрорайон Эльмаш, Совхозная ул., 2",60.0,68333,56.907559,60.621945
"Екатеринбург, ул. Суходольская/Ландау/Ручейная, стр. 3",77.0,62987,56.789471,60.481807
"Екатеринбург, Свердловская область, Екатеринбург, район Чкаловский, Степана Разина ул, 107Б",44.0,102955,56.804968,60.617273
"Екатеринбург, Лукиных , 20",86.0,53488,56.882225,60.563815
"Екатеринбург, Рощинская , 37а",39.7,78086,56.779876,60.670049
"Екатеринбург, Машинная , 1б к 1",92.0,108587,56.813808,60.630488
"Екатеринбург, Рутминского , 2",70.0,78571,56.790304,60.536766
"Екатеринбург, Гончарный , 4",60.7,64745,56.782198,60.652164
"Екатеринбург, ул. Шевченко, 18",146.0,136986,56.848759,60.62048
"Екатеринбург, ул. Евгения Савкова, 31",65.0,75385,56.790536,60.485185
"Екатеринбург, ул. Щербакова, этап 1.4",58.6,66553,56.792961,60.641672
"Екатеринбург, ул. Бакинских Комиссаров, 93",41.5,86747,56.901602,60.581961
"Екатеринбург, Верх-Исетский район, микрорайон Широкая Речка, б-р Петра Кожемяко, 16",32.0,68750,56.799138,60.492785
"Екатеринбург, Ухтомская ул., 47",34.0,93824,56.817528,60.543567
"Екатеринбург, ул. Репина, 52",58.0,76379,56.823754,60.549019
"Екатеринбург, Заводская ул., 92А",74.0,66216,56.823405,60.550394
"Екатеринбург, Кировский район, микрорайон Втузгородок, Библиотечная ул., 43",94.0,81809,56.832959,60.658398
"Екатеринбург, Рябинина 19",64.0,67188,56.797235,60.512575
"Екатеринбург, Свердловская область, Екатеринбург, улица Вильгельма де Геннина",34.0,77941,56.79342,60.521845
"Екатеринбург, ул. 8 Марта, 190",95.0,115789,56.803643,60.610716
"Екатеринбург, ул. Героев России, 35",90.0,62222,56.854808,60.579113
"Екатеринбург, ул. Готвальда, 22",86.2,63805,56.854645,60.576059
"Екатеринбург, б-р Академика Семихатова, 18",84.0,54762,56.784866,60.544959
"Екатеринбург, ул. Евгения Савкова, д. 33",75.0,63467,56.789555,60.485607
"Екатеринбург, ул. Блюхера, д. 5",45.5,78242,56.846297,60.632886
"Екатеринбург, Свердловская область, Екатеринбург, Верх-Исетский район",30.0,63333,56.827301,60.54248
"Екатеринбург, Рощинская ул., 28",41.3,65763,56.782953,60.668028
"Екатеринбург, Широкий пер., 2А",55.0,68000,56.783041,60.651293
"Екатеринбург, ул.Стачек, д. 68",165.0,75152,56.897709,60.61774
"Екатеринбург, ул. Белинского, 177А",49.6,90726,56.797556,60.63753
"Екатеринбург, ул. Краснолесья, жилые дома",57.0,77719,56.78708,60.532338
"Екатеринбург, ул. Азина, стр. 1.1",43.6,100229,56.854055,60.606934
"Екатеринбург, Октябрьский район, микрорайон Кольцово, ул. Бахчиванджи, 22А",56.0,62500,56.756424,60.817184
"Екатеринбург, Кировский район, микрорайон Пионерский, ул. Сулимова, 3/2",47.5,81100,56.860216,60.649936
"Екатеринбург, ул. Щербакова, д. 20",93.0,60753,56.782568,60.655281
"Екатеринбург, ул Авиационная, 16",53.0,100943,56.802874,60.605604
"Екатеринбург, Орджоникидзевский район, микрорайон Уралмаш, ул. Лукиных, 20",87.0,52644,56.882225,60.563815
"Екатеринбург, ул. Чкалова, стр. 22",70.9,77574,56.810369,60.577083
"Екатеринбург, ул. Гоголя, 57",51.0,100980,56.82932,60.611901
"Екатеринбург, Свердловская область, Екатеринбург, улица Чкалова, 260",46.2,67078,56.77923,60.52861
"Екатеринбург, ул. Лётчиков, 7",31.5,66032,56.861796,60.576705
"Екатеринбург, Самолётная ул., 31А",43.0,80233,56.785083,60.635725
"Екатеринбург, ул. Новгородцевой, 15",72.0,75868,56.832501,60.674963
"Екатеринбург, Свердловская область, Екатеринбург, район Октябрьский, Ракетная ул, 20",73.2,58607,56.761566,60.810779
"Екатеринбург, ул. Гастелло/Дальневосточная/Мраморская/пер. Каслинский, стр. 2",105.1,76879,56.78633,60.646001
"Екатеринбург, Свердловская область, Екатеринбург, район Чкаловский, Самолетная ул, 33",30.4,88487,56.783954,60.634449
