longtitude,latitude
56.790787,60.504274
56.833723,60.546792
56.85274,60.580945
56.799857,60.620777
56.81436,60.588249
56.836328,60.606862
56.779136,60.70361
56.827867,60.692822
56.793178,60.515647
56.802923,60.625771
56.777518,60.663671
56.806427,60.625556
56.782198,60.652164
56.862366,60.564057
56.837302,60.589372
56.798906,60.764929
56.836707,60.56094
56.884674,60.636857
56.830295,60.615629
56.782558,60.680434
56.782198,60.652164
56.789333,60.49
56.812897,60.574702
56.78633,60.646001
56.784886,60.547384
56.901164,60.644277
56.850688,60.586416
56.835042,60.655146
56.854881,60.607607
56.866854,60.608111
56.827128,60.407265
56.790023,60.525942
56.789471,60.481807
56.805313,60.628008
56.79308,60.769646
56.810369,60.577083
56.861589,60.560131
56.790965,60.487125
56.798182,60.617426
56.777543,60.660887
56.78314,60.545947
56.799843,60.596217
56.897399,60.585886
56.863144,60.634099
56.90894,60.587818
56.748074,60.569672
56.90548,60.586874
56.827833,60.691312
56.895447,60.585419
56.86058,60.615423
56.776739,60.662315
56.800981,60.495022
56.864777,60.648157
56.778889,60.701715
56.802105,60.635428
56.864827,60.666914
56.806875,60.607113
56.846415,60.621442
56.880086,60.514982
56.749737,60.565396
56.793962,60.648858
56.883951,60.633605
56.853179,60.599397
56.777518,60.663671
56.788973,60.532463
56.789333,60.49
56.810369,60.577083
56.78633,60.646001
56.787173,60.514102
56.889267,60.607212
56.748918,60.567471
56.773676,60.591267
56.861796,60.576705
56.783041,60.651293
56.776142,60.596343
56.782474,60.674981
56.776419,60.597744
56.783041,60.651293
56.857947,60.655649
56.828803,60.630191
56.796294,60.510922
56.853966,60.608155
56.872752,60.546441
56.776142,60.596343
56.782213,60.521612
56.778692,60.529706
56.800035,60.764983
56.822927,60.641411
56.748918,60.567471
56.831157,60.544456
56.906915,60.628296
56.798251,60.639614
56.790536,60.518009
56.780398,60.700529
56.80654,60.627056
56.792143,60.518486
56.779856,60.671909
56.854119,60.579373
56.788145,60.531556
56.787262,60.527226
56.78456,60.543315
56.778889,60.701715
56.796294,60.510922
56.831157,60.544456
56.803539,60.630946
56.78846,60.508919
56.830477,60.56023
56.779136,60.70361
56.795471,60.509251
56.771506,60.611758
56.809748,60.710456
56.793883,60.624541
56.897709,60.61774
56.792961,60.641672
56.787533,60.52887
56.854414,60.578592
56.843747,60.571414
56.780398,60.700529
56.862366,60.564057
56.795121,60.49186
56.78633,60.646001
56.900093,60.616312
56.861796,60.576705
56.816035,60.593477
56.861796,60.576705
56.828365,60.596801
56.788505,60.488392
56.859325,60.651957
56.798536,60.51306
56.796294,60.510922
56.89735,60.626265
56.810369,60.577083
56.826188,60.588195
56.748918,60.567471
56.852174,60.57552
56.837583,60.663572
56.790496,60.630523
56.833723,60.546792
56.788155,60.51809
56.759572,60.817867
56.827513,60.586587
56.773504,60.536362
56.862283,60.560293
56.805037,60.647277
56.80035,60.595498
56.779136,60.70361
56.83614,60.586102
56.788288,60.52437
56.79271,60.514785
56.790536,60.485185
56.824631,60.6067
56.794554,60.50776
56.866337,60.610734
56.850092,60.596873
56.771294,60.608658
56.79449,60.518342
56.794396,60.492542
56.776246,60.551148
56.78633,60.646001
56.884453,60.634422
56.903592,60.583353
56.809748,60.710456
56.850609,60.568701
56.748573,60.545597
56.762488,60.556251
56.783209,60.74089
56.806427,60.625556
56.914532,60.610617
56.862701,60.620265
56.778135,60.52772
56.790378,60.515288
56.798536,60.51306
56.789471,60.481807
56.810369,60.577083
56.787173,60.514102
56.785679,60.639677
56.796496,60.494303
56.897709,60.61774
56.864211,60.64027
56.810487,60.514767
56.829162,60.587755
56.779136,60.70361
56.833506,60.599127
56.832959,60.658398
56.789333,60.49
56.786311,60.651068
56.833171,60.569429
56.908286,60.622313
56.825035,60.698185
56.824395,60.553179
56.749871,60.709153
56.779136,60.70361
56.783165,60.648427
56.790689,60.536066
56.826188,60.588195
56.87195,60.546172
56.775299,60.532957
56.864827,60.666914
56.795471,60.509251
56.79025,60.534835
56.793257,60.472672
56.828739,60.648508
56.863163,60.654607
56.744476,60.567965
56.756424,60.817184
56.838839,60.573427
56.835412,60.589183
56.835835,60.523911
56.824567,60.572196
56.789614,60.618082
56.773504,60.536362
56.797146,60.610302
56.792187,60.609853
56.78633,60.646001
56.78456,60.543315
56.828493,60.588545
56.776966,60.658335
56.89735,60.626265
56.87195,60.546172
56.795121,60.49186
56.800646,60.593495
56.884158,60.510113
56.794317,60.648274
56.804416,60.6014
56.828739,60.648508
56.77886,60.54919
56.848759,60.62048
56.801149,60.630272
56.819523,60.624083
56.795904,60.512584
56.85274,60.580945
56.818139,60.631557
56.830817,60.535518
56.804554,60.603502
56.864827,60.666914
56.826065,60.589991
56.795096,60.512629
56.761571,60.812325
56.783106,60.518692
56.83387,60.564012
56.827099,60.587836
56.815784,60.634207
56.781715,60.547052
56.788219,60.472779
56.780398,60.700529
56.798177,60.622304
56.78599,60.51836
56.747057,60.566096
56.78633,60.646001
56.861796,60.576705
56.782568,60.655281
56.861968,60.563806
56.804377,60.545408
56.758808,60.699909
56.834097,60.652245
56.798157,60.624316
56.816316,60.633147
56.795121,60.49186
56.839764,60.691636
56.854414,60.578592
56.800074,60.617714
56.830477,60.575412
56.831561,60.577756
56.771294,60.608658
56.807127,60.617013
56.782583,60.553978
56.826188,60.588195
56.810487,60.514767
56.787568,60.471531
56.806328,60.600699
56.789471,60.481807
56.907667,60.617705
56.810369,60.577083
56.779136,60.70361
56.861796,60.576705
56.783165,60.648427
56.83614,60.586102
56.775299,60.532957
56.810487,60.514767
56.83614,60.560688
56.782647,60.647151
56.835042,60.661012
56.796264,60.495363
56.80035,60.595498
56.794554,60.50776
56.805569,60.627254
56.860034,60.616959
56.796767,60.514246
56.784886,60.547384
56.78957,60.518746
56.78633,60.646001
56.802923,60.625771
56.748918,60.567471
56.761566,60.810779
56.788505,60.488392
56.793962,60.648858
56.782213,60.521612
56.830295,60.615629
56.841502,60.58232
56.773504,60.536362
56.854808,60.579113
56.861796,60.576705
56.843747,60.571414
56.908316,60.590629
56.884453,60.634422
56.840995,60.662153
56.898082,60.647385
56.859788,60.660015
56.795658,60.515809
56.84197,60.583946
56.807127,60.617013
56.786237,60.51977
56.795471,60.509251
56.780142,60.69937
56.813247,60.630281
56.835042,60.655146
56.780236,60.526795
56.79378,60.631278
56.854374,60.570435
56.805407,60.647124
56.810369,60.577083
56.786419,60.5256
56.78384,60.544779
56.776537,60.596756
56.761571,60.812325
56.853572,60.573445
56.789333,60.49
56.793878,60.473624
56.749737,60.565396
56.903936,60.606413
56.817252,60.56977
56.897433,60.618001
56.859798,60.65087
56.862366,60.564057
56.812897,60.574702
56.779856,60.671909
56.789471,60.481807
56.789333,60.49
56.801444,60.611273
56.78633,60.646001
56.833964,60.661461
56.796821,60.499567
56.8313,60.616501
56.810487,60.514767
56.83614,60.560688
56.828493,60.588545
56.750853,60.705156
56.810369,60.577083
56.785058,60.476705
56.778875,60.699316
56.807033,60.625646
56.8584,60.650987
56.786419,60.5256
56.860526,60.616528
56.830719,60.585159
56.795121,60.49186
56.863626,60.657257
56.800646,60.593495
56.794006,60.549585
56.812897,60.574702
56.787666,60.513159
56.843284,60.571118
56.744219,60.569285
56.779136,60.70361
56.778889,60.701715
56.828739,60.648508
56.781084,60.668531
56.789195,60.64548
56.802105,60.635428
56.781873,60.671576
56.756543,60.617974
56.843403,60.575439
56.84226,60.57136
56.790699,60.580182
56.854645,60.576059
56.786784,60.469941
56.790137,60.519761
56.780142,60.69937
56.775309,60.590315
56.782583,60.553978
56.826188,60.588195
56.676518,60.50458
56.809748,60.710456
56.792789,60.581763
56.747057,60.566096
56.780398,60.700529
56.860437,60.629041
56.807127,60.617013
56.796851,60.515306
56.78633,60.646001
56.848759,60.62048
56.803687,60.593719
56.776142,60.596343
56.756498,60.604832
56.781084,60.668531
56.773504,60.536362
56.798852,60.588833
56.805619,60.612863
56.834776,60.633299
56.766238,60.612656
56.800902,60.638033
56.748573,60.545597
56.860004,60.614237
56.782075,60.542722
56.784866,60.544959
56.840099,60.624415
56.789333,60.49
56.772966,60.544249
56.860526,60.616528
56.861377,60.657572
56.783204,60.540979
56.81436,60.588249
56.908286,60.622313
56.804209,60.513015
56.904895,60.56995
56.849369,60.63391
56.763317,60.611317
56.858622,60.631027
56.784866,60.544959
56.785083,60.635725
56.776739,60.662315
56.896912,60.6188
56.790304,60.536766
56.896912,60.6188
56.747057,60.566096
56.828493,60.588545
56.813148,60.57216
56.799606,60.618082
56.782908,60.66554
56.790378,60.515288
56.804988,60.629302
56.782869,60.519833
56.782953,60.668028
56.897709,60.61774
56.78314,60.545947
56.777518,60.663671
56.778741,60.658892
56.78456,60.543315
56.799843,60.596217
56.78742,60.516428
56.780349,60.533065
56.796294,60.510922
56.780398,60.700529
56.788505,60.488392
56.795471,60.509251
56.822518,60.586039
56.807127,60.617013
56.803539,60.630946
56.826877,60.57958
56.796496,60.494303
56.715085,60.497501
56.78633,60.646001
56.780142,60.69937
56.782869,60.519833
56.863464,60.552846
56.792015,60.606997
56.816956,60.634602
56.861377,60.657572
56.795121,60.49186
56.796496,60.494303
56.796851,60.515306
56.860536,60.558317
56.78846,60.508919
56.907559,60.621945
56.779378,60.525466
56.897709,60.61774
56.776966,60.658335
56.859325,60.651957
56.796496,60.494303
56.859099,60.650403
56.78633,60.646001
56.810487,60.514767
56.796254,60.51518
56.784496,60.538401
56.79127,60.625439
56.826567,60.59451
56.799138,60.492785
56.790536,60.485185
56.780398,60.700529
56.792961,60.641672
56.785167,60.549145
56.784886,60.547384
56.785167,60.549145
56.794317,60.648274
56.765611,60.544869
56.862366,60.564057
56.812897,60.574702
56.83614,60.560688
56.804894,60.616276
56.813247,60.630281
56.748918,60.567471
56.781513,60.53523
56.813247,60.630281
56.80035,60.595498
56.7913,60.514524
56.794396,60.492542
56.789333,60.49
56.790536,60.485185
56.74572,60.566572
56.854808,60.579113
56.800316,60.597528
56.797146,60.610302
56.798852,60.588833
56.806427,60.625556
56.79902,60.597394
56.794396,60.492542
56.777015,60.661542
56.786232,60.547366
56.78633,60.646001
56.778875,60.699316
56.897709,60.61774
56.907903,60.625816
56.825035,60.698185
56.877322,60.524657
56.834456,60.691789
56.84163,60.643998
56.904743,60.586075
56.762316,60.816268
56.788845,60.468135
56.806392,60.602631
56.804544,60.567866
56.789658,60.516446
56.798536,60.51306
56.746065,60.570229
56.776724,60.66483
56.773504,60.536362
56.793962,60.648858
56.835042,60.655146
56.772798,60.589677
56.808038,60.58859
56.907559,60.621945
56.789471,60.481807
56.804968,60.617273
56.882225,60.563815
56.779876,60.670049
56.813808,60.630488
56.790304,60.536766
56.782198,60.652164
56.848759,60.62048
56.790536,60.485185
56.792961,60.641672
56.901602,60.581961
56.799138,60.492785
56.817528,60.543567
56.823754,60.549019
56.823405,60.550394
56.832959,60.658398
56.797235,60.512575
56.79342,60.521845
56.803643,60.610716
56.854808,60.579113
56.854645,60.576059
56.784866,60.544959
56.789555,60.485607
56.846297,60.632886
56.827301,60.54248
56.782953,60.668028
56.783041,60.651293
56.897709,60.61774
56.797556,60.63753
56.78708,60.532338
56.854055,60.606934
56.756424,60.817184
56.860216,60.649936
56.782568,60.655281
56.802874,60.605604
56.882225,60.563815
56.810369,60.577083
56.82932,60.611901
56.77923,60.52861
56.861796,60.576705
56.785083,60.635725
56.832501,60.674963
56.761566,60.810779
56.78633,60.646001
56.783954,60.634449
56.831157,60.544456
56.764106,60.598481
56.788505,60.488392
56.786232,60.547366
56.809433,60.623903
56.903111,60.633497
56.831393,60.628996
56.788155,60.51809
56.789195,60.64548
56.78708,60.532338
56.789101,60.528125
56.780359,60.550241
56.835042,60.661012
56.782568,60.541869
56.825252,60.616204
56.791216,60.538455
56.775299,60.532957
56.807634,60.617705
56.782583,60.553978
56.864827,60.666914
56.848759,60.62048
56.824631,60.6067
56.833964,60.661461
56.756424,60.817184
56.78918,60.53435
56.778317,60.549289
56.789925,60.617345
56.764299,60.597456
56.778855,60.700475
56.783041,60.651293
56.900093,60.616312
56.765809,60.552819
56.787696,60.470902
56.782894,60.650277
56.846415,60.621442
56.778317,60.549289
56.827513,60.586587
56.777913,60.704015
56.799606,60.618082
56.897709,60.61774
56.794554,60.50776
56.799049,60.513554
56.72323,60.635797
56.77845,60.661677
56.792961,60.641672
56.820159,60.59168
56.839804,60.597654
56.780512,60.523453
56.793021,60.650349
56.789436,60.514883
56.832501,60.674963
56.810487,60.514767
56.805569,60.627254
56.803539,60.630946
56.787292,60.517911
56.810487,60.514767
56.773504,60.536362
56.783037,60.547564
56.783865,60.541986
56.781084,60.668531
56.831497,60.677981
56.78633,60.646001
56.897709,60.61774
56.885432,60.501786
56.80035,60.595498
56.779136,60.70361
56.880809,60.50352
56.790965,60.487125
56.776537,60.596756
56.837012,60.538419
56.839548,60.572124
56.826877,60.57958
56.793602,60.508317
56.826784,60.596459
56.793178,60.515647
56.785492,60.519878
56.803643,60.610716
56.780349,60.533065
56.883553,60.499504
56.802923,60.625771
56.884674,60.636857
56.786478,60.645687
56.816956,60.634602
56.777518,60.663671
56.841374,60.591393
56.788505,60.488392
56.797235,60.512575
56.775309,60.590315
56.862406,60.65591
56.854645,60.576059
56.837672,60.62349
56.859798,60.65087
56.780512,60.523453
56.786419,60.5256
56.782213,60.521612
56.866873,60.550277
56.785507,60.523956
56.793962,60.648858
56.805037,60.647277
56.780142,60.69937
56.81169,60.566051
56.764299,60.597456
56.788465,60.531385
56.793962,60.648858
56.762419,60.544734
56.793947,60.647511
56.861377,60.657572
56.775309,60.590315
56.863139,60.657509
56.813128,60.629679
56.778317,60.549289
56.863257,60.656916
56.793962,60.648858
56.788145,60.531556
56.907947,60.614686
56.884837,60.506466
56.782213,60.521612
56.798852,60.588833
56.904895,60.56995
56.836047,60.559601
56.759025,60.817526
56.810487,60.514767
56.853725,60.63806
56.740635,60.608299
56.834619,60.560904
56.852967,60.639677
56.880774,60.505999
56.826784,60.596459
56.796496,60.494303
56.782213,60.521612
56.773504,60.536362
56.779136,60.70361
56.786922,60.522303
56.772966,60.544249
56.826266,60.40528
56.81436,60.588249
56.826188,60.588195
56.824661,60.582293
56.790536,60.518009
56.78846,60.508919
56.844338,60.578421
56.782869,60.519833
56.812621,60.631395
56.794214,60.584952
56.801937,60.593109
56.776966,60.658335
56.794041,60.493827
56.855954,60.573975
56.884837,60.506466
56.765414,60.543737
56.789333,60.49
56.883951,60.633605
56.750853,60.705156
56.786237,60.51977
56.854808,60.579113
56.861796,60.576705
56.802391,60.623023
56.77886,60.54919
56.805619,60.612863
56.776966,60.658335
56.791803,60.610814
56.777518,60.663671
56.790536,60.485185
56.80035,60.595498
56.884256,60.616393
56.78633,60.646001
56.802701,60.604032
56.782213,60.521612
56.859798,60.65087
56.786478,60.645687
56.785167,60.549145
56.804544,60.567866
56.79901,60.521046
56.747057,60.566096
56.88881,60.615297
56.838607,60.670238
56.812621,60.631395
56.827867,60.692822
56.781547,60.550879
56.790965,60.487125
56.848212,60.620588
56.778875,60.699316
56.800616,60.487054
56.788164,60.52887
56.833964,60.661461
56.77923,60.52861
56.771506,60.611758
56.83614,60.560688
56.780744,60.525915
56.839804,60.597654
56.861796,60.576705
56.803539,60.630946
56.783165,60.648427
56.852898,60.625385
56.715085,60.497501
56.746065,60.570229
56.794396,60.492542
56.810753,60.577541
56.793021,60.650349
56.831561,60.577756
56.836451,60.690351
56.788973,60.532463
56.831157,60.544456
56.782558,60.680434
56.817819,60.634216
56.819695,60.618172
56.807235,60.602433
56.910021,60.618944
56.781084,60.668531
56.864069,60.656826
56.822927,60.641411
56.765809,60.552819
56.794554,60.50776
56.779895,60.529768
56.822927,60.641411
56.78633,60.646001
56.815784,60.634207
56.840537,60.672259
56.800035,60.764983
56.816956,60.634602
56.858622,60.631027
56.88881,60.615297
56.854055,60.606934
56.818292,60.543126
56.805569,60.627254
56.837982,60.690387
56.837037,60.54318
56.818671,60.63594
56.794554,60.50776
56.816956,60.634602
56.786478,60.645687
56.803135,60.638501
56.776966,60.658335
56.84739,60.594142
56.795466,60.49451
56.846297,60.632886
56.851495,60.575583
56.784866,60.544959
56.826065,60.589991
56.802105,60.602038
56.778317,60.549289
56.776724,60.66483
56.779136,60.70361
56.800616,60.487054
56.783041,60.651293
56.897709,60.61774
56.796294,60.510922
56.786419,60.5256
56.787302,60.522923
56.854414,60.578592
56.748918,60.567471
56.826493,60.639839
56.848759,60.62048
56.809556,60.630047
56.860437,60.629041
56.816035,60.593477
56.820159,60.59168
56.775299,60.532957
56.778875,60.699316
56.860437,60.629041
56.792961,60.641672
56.766021,60.604257
56.773504,60.536362
56.782213,60.521612
56.781084,60.668531
56.832762,60.66192
56.777518,60.663671
56.795121,60.49186
56.863277,60.635536
56.834737,60.565575
56.780512,60.523453
56.795466,60.49451
56.778317,60.549289
56.835412,60.589183
56.781873,60.671576
56.803539,60.630946
56.840414,60.572852
56.78708,60.532338
56.765809,60.552819
56.840537,60.672259
56.860034,60.616959
56.84197,60.583946
56.868959,60.542803
56.781044,60.549145
56.817252,60.56977
56.827513,60.586587
56.806427,60.625556
56.746065,60.570229
56.845436,60.572474
56.796851,60.515306
56.789658,60.516446
56.85274,60.580945
56.889665,60.606556
56.782583,60.553978
56.792187,60.609853
56.841374,60.591393
56.806328,60.600699
56.786232,60.547366
56.833171,60.569429
56.860969,60.642004
56.794041,60.493827
56.79306,60.771056
56.833506,60.599127
56.748918,60.567471
56.852317,60.563177
56.827975,60.593971
56.825035,60.698185
56.765434,60.612476
56.800981,60.495022
56.795121,60.49186
56.834648,60.569546
56.765685,60.611955
56.78314,60.545947
56.803539,60.630946
56.830694,60.589839
56.798536,60.51306
56.800616,60.487054
56.797146,60.610302
56.78633,60.646001
56.793257,60.472672
56.835042,60.655146
56.839804,60.597654
56.865279,60.667956
56.897709,60.61774
56.839513,60.612413
56.776537,60.596756
56.819705,60.63197
56.844338,60.578421
56.79063,60.486631
56.77923,60.52861
56.790965,60.487125
56.791961,60.511658
56.843531,60.662809
56.800892,60.625547
56.894479,60.633174
56.777913,60.704015
56.847242,60.621082
56.789471,60.481807
56.827513,60.586587
56.833964,60.661461
56.842753,60.570848
56.810487,60.514767
56.826188,60.588195
56.776966,60.658335
56.866007,60.577559
56.786232,60.547366
56.91237,60.601104
56.884325,60.503008
56.804544,60.567866
56.780398,60.700529
56.786232,60.547366
56.798177,60.615153
56.797235,60.512575
56.843747,60.571414
56.854808,60.579113
56.778135,60.52772
56.780744,60.525915
56.818272,60.5908
56.813128,60.629679
56.771506,60.611758
56.782213,60.521612
56.782213,60.521612
56.826784,60.558685
56.795471,60.509251
58.749552,61.687607
56.878487,60.512359
56.826065,60.589991
56.8584,60.650987
56.802105,60.602038
56.861589,60.560131
56.764299,60.597456
56.776739,60.662315
56.793242,60.478178
56.976029,60.552451
56.779895,60.529768
56.854414,60.578592
56.848759,60.62048
56.806018,60.6302
56.853725,60.63806
56.766336,60.608093
56.765809,60.552819
56.828803,60.630191
56.828517,60.609943
56.777913,60.704015
56.784866,60.544959
56.882225,60.563815
56.851623,60.574082
56.810206,60.571953
56.781084,60.668531
56.847188,60.606251
56.785467,60.514497
56.798251,60.639614
56.779136,60.70361
56.839804,60.597654
56.855679,60.638887
56.750932,60.705838
56.791394,60.503681
56.834412,60.630739
56.78845,60.51588
56.859099,60.650403
56.884837,60.506466
56.779136,60.70361
56.780398,60.700529
56.831157,60.544456
56.799986,60.629401
56.786419,60.5256
56.795466,60.49451
56.776142,60.596343
56.80654,60.627056
56.790536,60.485185
56.789333,60.49
56.794554,60.50776
56.862578,60.560078
56.818296,60.581422
56.779895,60.529768
56.810206,60.571953
56.90373,60.584709
56.789436,60.514883
56.805126,60.504822
56.789614,60.618082
56.779723,60.531242
56.794214,60.584952
56.790304,60.536766
56.779747,60.527729
56.794115,60.498687
56.860034,60.616959
56.785507,60.523956
56.823991,60.552244
56.805022,60.612216
56.781587,60.545893
56.853966,60.608155
56.843353,60.629598
56.810369,60.577083
56.897709,60.61774
56.785167,60.549145
56.783929,60.539551
56.777913,60.704015
56.805407,60.647124
56.810487,60.514767
56.852317,60.563177
56.826375,60.58656
56.810369,60.577083
56.781084,60.668531
56.756424,60.817184
56.865604,60.644367
56.8028,60.634216
56.838011,60.597465
56.827119,60.607527
56.863159,60.622852
56.786459,60.517156
56.786311,60.651068
56.873224,60.5567
56.860245,60.614929
56.774115,60.592058
56.847188,60.606251
56.889267,60.607212
56.894203,60.606125
56.842531,60.676185
56.824567,60.572196
56.904895,60.56995
56.810487,60.514767
56.805619,60.612863
56.853971,60.571774
56.758803,60.813474
56.789333,60.49
56.888018,60.605469
56.78633,60.646001
56.777015,60.661542
56.794214,60.584952
56.865358,60.576957
56.804988,60.629302
56.792952,60.50952
56.795402,60.511613
56.780744,60.525915
56.805022,60.612216
56.820159,60.59168
56.786996,60.468422
56.828517,60.609943
56.853966,60.608155
56.797146,60.610302
56.784866,60.544959
56.843353,60.629598
56.833639,60.658039
56.81774,60.574792
56.783954,60.634449
56.798251,60.639614
56.795761,60.514174
56.797556,60.63753
56.83387,60.564012
56.782908,60.66554
56.830861,60.594294
56.782869,60.519833
56.885432,60.501786
56.833639,60.658039
56.897709,60.61774
56.78633,60.646001
56.899341,60.635985
56.798256,60.767319
56.801168,60.593324
56.804544,60.567866
56.805407,60.647124
56.822927,60.641411
56.830403,60.590845
56.904895,60.56995
56.792316,60.476391
56.782558,60.680434
56.860526,60.616528
56.744219,60.569285
56.853725,60.63806
56.782869,60.519833
56.810955,60.572447
56.7792,60.530793
56.789333,60.49
56.777015,60.661542
56.804554,60.603502
56.779856,60.671909
56.786237,60.51977
56.80622,60.591725
56.747057,60.566096
56.798029,60.562117
56.850447,60.597421
56.880774,60.505999
56.893078,60.604616
56.789279,60.518189
56.790408,60.57967
56.904895,60.56995
56.854143,60.58497
56.819523,60.624083
56.776142,60.596343
56.810369,60.577083
56.804436,60.630883
56.799108,60.763878
56.781873,60.671576
56.883219,60.512422
56.795668,60.761228
56.824661,60.582293
56.752121,60.802865
56.827867,60.692822
56.810369,60.577083
56.776537,60.596756
56.795367,60.762495
56.819464,60.59195
56.78846,60.508919
56.836707,60.56094
56.838011,60.597465
56.777913,60.704015
56.788598,60.529014
56.853572,60.573445
56.810955,60.572447
56.862366,60.564057
56.832216,60.614453
56.837012,60.538419
56.780334,60.669708
56.866337,60.610734
56.793168,60.479526
56.773504,60.536362
56.746273,60.567255
,
56.803845,60.603601
56.863296,60.650727
56.799138,60.492785
56.783204,60.540979
56.780398,60.700529
56.839513,60.612413
56.790536,60.485185
56.782213,60.521612
56.798063,60.764417
56.802184,60.499504
56.778855,60.700475
56.833171,60.569429
56.903936,60.606413
56.816956,60.634602
56.784496,60.538401
56.798182,60.617426
56.897709,60.61774
56.79378,60.631278
56.825035,60.698185
56.786389,60.521297
56.778875,60.699316
56.789658,60.516446
56.754268,60.691097
56.791394,60.503681
56.807127,60.617013
56.816316,60.633147
56.885432,60.501786
56.781823,60.673184
56.831157,60.544456
56.897709,60.61774
56.81641,60.624325
56.860526,60.616528
56.837982,60.690387
56.854055,60.606934
56.840537,60.672259
56.76083,60.591069
56.862406,60.65591
56.783954,60.634449
56.854414,60.578592
56.794593,60.572879
56.804692,60.613896
56.852898,60.625385
56.902693,60.582104
56.766336,60.608093
56.803953,60.609081
56.792641,60.510598
56.829064,60.530236
56.860437,60.629041
56.863257,60.656916
56.904895,60.56995
56.807634,60.617705
56.904895,60.56995
56.825469,60.583964
56.843353,60.629598
56.821868,60.620094
56.901474,60.580649
56.755437,60.819322
56.7824,60.666636
56.772966,60.544249
56.783954,60.634449
56.799138,60.492785
56.799138,60.492785
56.799049,60.513554
56.762488,60.556251
56.800035,60.764983
56.765809,60.552819
56.802701,60.604032
56.830827,60.598058
56.780398,60.700529
56.860034,60.616959
56.826375,60.58656
56.782869,60.519833
56.864827,60.666914
56.789658,60.516446
56.854645,60.576059
56.789333,60.49
56.824567,60.572196
56.814892,60.552065
56.824395,60.553179
56.839764,60.691636
56.78633,60.646001
56.839336,60.595022
56.854808,60.579113
56.786069,60.516033
56.813148,60.57216
56.897851,60.628574
56.789555,60.485607
56.789925,60.617345
56.781873,60.671576
56.786922,60.522303
56.897709,60.61774
56.778317,60.549289
56.841374,60.591393
56.866854,60.608111
56.866859,60.609503
56.830477,60.575412
56.749737,60.565396
56.793178,60.515647
56.78456,60.543315
56.776142,60.596343
56.860004,60.614237
56.801168,60.593324
56.859281,60.661803
56.791068,60.536146
56.82834,60.647556
56.778317,60.549289
56.795121,60.49186
56.845672,60.634081
56.798906,60.764929
56.787262,60.527226
56.807442,60.604607
56.786389,60.521297
56.897546,60.583847
56.843747,60.571414
56.793962,60.648858
56.835412,60.589183
56.785507,60.523956
56.860004,60.614237
56.790699,60.580182
56.793021,60.650349
56.794894,60.775916
56.782213,60.521612
56.796718,60.763187
56.797235,60.512575
56.795471,60.509251
56.856274,60.561138
56.78633,60.646001
56.864841,60.556368
56.782583,60.553978
56.835042,60.655146
56.77886,60.54919
56.826877,60.57958
56.870647,60.558002
56.810487,60.514767
56.845672,60.634081
56.784866,60.544959
56.806841,60.597582
56.788598,60.529014
56.778317,60.549289
56.84226,60.57136
56.798852,60.588833
56.791961,60.511658
56.78384,60.544779
56.773504,60.536362
56.821868,60.620094
56.816956,60.634602
56.854414,60.578592
56.836451,60.690351
56.863124,60.642184
56.865358,60.576957
56.805407,60.647124
56.866859,60.609503
