address,area,price,longtitude,latitude
"Санкт-Петербург, Московское ш., стр. 13, лит. ВВ",46.4,112328,59.826655,30.35119
"Санкт-Петербург, пр-т Космонавтов",35.5,131463,59.850445,30.353373
"Санкт-Петербург, пр-т Космонавтов",54.6,121601,59.850445,30.353373
"Санкт-Петербург, пр-т Космонавтов",56.4,119957,59.850445,30.353373
"Санкт-Петербург, пр-т Космонавтов",70.7,128536,59.850445,30.353373
"Санкт-Петербург, пр-т Космонавтов",35.7,129319,59.850445,30.353373
"Санкт-Петербург, пр-т Космонавтов",35.7,128000,59.850445,30.353373
"Санкт-Петербург, 5-й Предпортовый пр., 2",95.0,194316,59.840849,30.312383
"Санкт-Петербург, пр-т Космонавтов",70.7,128536,59.850445,30.353373
"Санкт-Петербург, ул. Школьная, 2 оч.",42.7,91506,59.988874,30.298845
"Санкт-Петербург, Свердловская наб., 58",103.0,223301,59.956183,30.40676
"Санкт-Петербург, Корпусная ул., 9",105.0,209524,59.962751,30.287697
"Санкт-Петербург, пр-т Просвещения, д. 43, лит. А",26.7,128464,60.043893,30.35887
"Санкт-Петербург, Россия, Санкт-Петербург, , Парнас, Выборгский, улица Фёдора Абрамова, 16к1",74.0,107432,60.078464,30.342153
"Санкт-Петербург, Россия, Санкт-Петербург, , Проспект Большевиков, Невский, улица Бадаева, 11",53.0,112264,59.920975,30.443114
"Санкт-Петербург, Невский пр-т, 152",125.8,300397,59.928099,30.373998
"Санкт-Петербург, Россия, Санкт-Петербург, , Ленинский Проспект, Красносельский, проспект Героев, 23",70.5,120567,59.863012,30.162121
"Санкт-Петербург, Комендантский пр-т, 67",58.7,127768,60.03771,30.225578
"Санкт-Петербург, ул. Полевая Сабировская, д. 45а, лит. А",27.0,109180,59.994751,30.275237
"Санкт-Петербург, пр-т Комендантский, стр. 59, корп. 1",31.0,107000,60.033585,30.231022
"Санкт-Петербург, 5-й Предпортовый пр., 2",94.0,209149,59.840849,30.312383
"Санкт-Петербург, Богатырский пр-т, 25к1",93.0,128925,60.002153,30.252591
"Санкт-Петербург, г Санкт-Петербург, Комендантский пр-кт, 60 к1",23.3,158798,60.035351,30.225614
"Санкт-Петербург, Антокольский пер., д. 4, корп. 1",38.6,126943,59.860979,30.454855
"Санкт-Петербург, ул. Политехническая, д. 6, стр. 1",32.0,120938,59.993293,30.356948
"Санкт-Петербург, Россия, Санкт-Петербург, Санкт-Петербург, Магнитогорская ул, 3 корп.2, Красногвардейский",25.2,226190,59.936201,30.417387
"Санкт-Петербург, Октябрьская наб., д. 44, стр. 1",20.0,150000,59.894102,30.447965
"Санкт-Петербург, 5-й Предпортовый пр., 2",112.0,171875,59.840849,30.312383
"Санкт-Петербург, Аптекарский пр-т, 18",33.0,241818,59.974342,30.32071
"Санкт-Петербург, пр-т Коломяжский, стр. 13, лит. А",37.2,145161,59.997212,30.301172
"Санкт-Петербург, ул. Орджоникидзе, 52",25.1,165339,59.844036,30.361772
"Санкт-Петербург, 5-й Предпортовый пр., 2",127.0,158205,59.840849,30.312383
"Санкт-Петербург, ул. Кубинская, д. 82, стр. 1",36.0,119028,59.839172,30.302313
"Санкт-Петербург, ул. Маршала Казакова, 70к1",25.2,117063,59.866689,30.175012
"Санкт-Петербург, 5-й Предпортовый пр., 2",110.0,192091,59.840849,30.312383
"Санкт-Петербург, ул. Парашютная, стр. 24",38.0,101105,60.01843,30.267988
"Санкт-Петербург, ул. Глухарская, уч. 18",52.6,105513,60.032281,30.215499
"Санкт-Петербург, ул. Парковая, д. 16, корп. 5",51.3,91000,59.894116,30.338613
"Санкт-Петербург, 190000, Санкт-Петербург г, Славы пр-кт, дом № 51",40.8,159314,59.863631,30.410685
"Санкт-Петербург, 190000, Санкт-Петербург г, Выборгское ш, дом № 15",54.2,142989,60.05295,30.311862
"Санкт-Петербург, 195220, Санкт-Петербург г, Гжатская ул, дом № 22, корпус 3",66.4,156852,60.012543,30.387635
"Санкт-Петербург, Приморский район, муниципальный округ Коломяги",58.0,145690,60.044307,30.233744
"Санкт-Петербург, ул. Юрия Гагарина, стр. 32, лит. В, корп. 4",26.0,111312,59.85167,30.339476
"Санкт-Петербург, ул. Юрия Гагарина, стр. 32, лит. В, корп. 4",35.0,145249,59.85167,30.339476
"Санкт-Петербург, ул. Юрия Гагарина, стр. 32, лит. В, корп. 4",62.0,145140,59.85167,30.339476
"Санкт-Петербург, ул. Юрия Гагарина, стр. 32, лит. В, корп. 4",37.0,152878,59.85167,30.339476
"Санкт-Петербург, ул. Юрия Гагарина, стр. 32, лит. В, корп. 4",25.0,147958,59.85167,30.339476
"Санкт-Петербург, ул. Юрия Гагарина, стр. 32, лит. В, корп. 4",24.0,145967,59.85167,30.339476
"Санкт-Петербург, ул. Среднерогатская, д. 16, корп. 2",23.0,120870,59.822919,30.34138
"Санкт-Петербург, Комендантский пр-т, 56",54.0,144444,60.031584,30.230016
"Санкт-Петербург, Комендантский пр-т, 56",44.0,172500,60.031584,30.230016
"Санкт-Петербург, пр-т Обуховской Обороны, д. 70, корп. 2, лит. Е",58.5,127094,59.901287,30.43158
"Санкт-Петербург, ул. Парашютная, стр. 21",54.0,101963,60.018475,30.273791
"Санкт-Петербург, пр-т Энгельса, этап 2",48.1,88794,59.997307,30.328741
"Санкт-Петербург, ул. Грибалёвой, д. 9, корп. 1",57.9,168456,59.984445,30.353525
"Санкт-Петербург, Балтийский б-р, 4",117.0,133333,59.868984,30.155707
"Санкт-Петербург, наб. Черной речки, д. 3, лит. А",36.6,199454,59.982532,30.319246
"Санкт-Петербург, наб. Черной речки, д. 3, лит. А",40.5,170370,59.982532,30.319246
"Санкт-Петербург, Пулковское ш., уч. 10, стр. 1",33.0,155758,59.840655,30.31753
"Санкт-Петербург, ул. Школьная, 2 оч.",35.0,84971,59.988874,30.298845
"Санкт-Петербург, Комендантский пр-т, 56",36.0,152778,60.031584,30.230016
"Санкт-Петербург, ул. Полевая Сабировская, стр. 45а, лит. А",37.0,102703,59.987681,30.277932
"Санкт-Петербург, пр-т Советский, жилые дома",33.4,116766,59.829156,30.541471
"Санкт-Петербург, ул. Малая Митрофаньевская, уч. 21, стр. 8.1",86.2,119490,59.89663,30.316434
"Санкт-Петербург, Складская ул., 5",67.1,143070,59.920294,30.435739
"Санкт-Петербург, пр-т Энгельса, стр. 19А",27.0,109259,60.002094,30.328561
"Санкт-Петербург, ул. Оптиков, 34к2",93.5,100000,59.998328,30.215445
"Санкт-Петербург, Санкт-Петербург, 3 линия, метро Приморская",32.0,218438,59.948456,30.234633
"Санкт-Петербург, Санкт-Петербург, 1 линия, метро Лесная",30.0,133333,59.984769,30.344354
"Санкт-Петербург, Санкт-Петербург, 2 линия, метро Звёздная",53.0,112264,59.833095,30.349411
"Санкт-Петербург, Санкт-Петербург, 3 линия, метро Елизаровская",32.0,125719,59.896644,30.423774
"Санкт-Петербург, ул. Плесецкая, д. 20, корп. 1",24.6,123984,60.039076,30.227959
"Санкт-Петербург, Санкт-Петербург, Приморский район, муниципальный округ Юнтолово, жилой комплекс Полис на Комендантском",25.0,105600,60.035,30.215454
"Санкт-Петербург, Санкт-Петербург, Приморский пр-кт, 137к1",50.0,203000,59.983531,30.216146
"Санкт-Петербург, Ленинский пр-т, 82к1",96.7,117890,59.858367,30.196257
"Санкт-Петербург, Кушелевская дорога, 3к3",40.0,138750,59.986974,30.369291
"Санкт-Петербург, Чарушинская ул., 12",35.0,100000,60.008378,30.479029
"Санкт-Петербург, пр-т Металлистов, 117",47.0,119149,59.97599,30.386745
"Санкт-Петербург, б-р Головнина, д. 10",67.8,125369,59.936629,30.19968
"Санкт-Петербург, Кушелевская дорога, 6к1",56.0,124821,59.98805,30.365635
"Санкт-Петербург, Новоколомяжский пр-т, 12к1",104.7,94556,60.030771,30.295126
"Санкт-Петербург, Кушелевская дорога, 6к1",43.0,124186,59.98805,30.365635
"Санкт-Петербург, Кушелевская дорога, 6к1",33.0,139394,59.98805,30.365635
"Санкт-Петербург, Уральская ул.",87.8,130410,59.955647,30.252977
"Санкт-Петербург, пр-т Просвещения, 43",112.4,110498,60.046203,30.363084
"Санкт-Петербург, пос. Парголово, ул. Архитектора Белова, 4",29.0,75862,60.0712,30.321743
"Санкт-Петербург, Комендантский пр-т, 58к1",62.0,161290,60.033265,30.22804
"Санкт-Петербург, Пионерская ул., 50",159.0,174843,59.963539,30.273171
"Санкт-Петербург, Санкт-Петербург, Парголово п., Федора Абрамова ул, 21к3, Северная долина",36.0,116667,60.079792,30.348809
"Санкт-Петербург, Санкт-Петербург, Ушаковская наб., 3к4",73.0,171233,59.983369,30.313874
"Санкт-Петербург, ул. Салова, д. 61, лит. А",50.7,125247,59.885142,30.368554
"Санкт-Петербург, пос. Шушары, Валдайская ул., 1",26.0,109615,59.803667,30.382649
"Санкт-Петербург, Туристская ул., 18к1",40.0,149975,59.997041,30.205986
"Санкт-Петербург, Муринская дор., уч. 116.22, стр. 59.1",40.2,99376,60.018713,30.467117
"Санкт-Петербург, ул. Уральская, стр. 21А",57.9,138187,59.956309,30.254846
"Санкт-Петербург, Кушелевская дорога, 6к1",35.0,146857,59.98805,30.365635
"Санкт-Петербург, Санкт-Петербург, Аптекарский пр-кт, 18",116.0,224129,59.974342,30.32071
"Санкт-Петербург, ул. Среднерогатская, д. 12, корп. 1",27.3,142495,59.824593,30.337419
"Санкт-Петербург, пр-т Металлистов, 117",39.2,125765,59.97599,30.386745
"Санкт-Петербург, Пионерская ул., 50",105.0,290476,59.963539,30.273171
"Санкт-Петербург, Мурино, ул. Шувалова",33.0,81818,60.06381,30.434356
"Санкт-Петербург, ул. Плесецкая, д. 20, корп. 1",24.5,126531,60.039076,30.227959
"Санкт-Петербург, Балтийский б-р, 4",129.0,121008,59.868984,30.155707
"Санкт-Петербург, ул. Среднерогатская, д. 14, корп. 1",29.4,131661,59.82362,30.337491
"Санкт-Петербург, ул. Дыбенко, 8к3",74.9,155274,59.900859,30.456383
"Санкт-Петербург, пр-т Энгельса, этап 1",25.6,116472,59.997257,30.330529
"Санкт-Петербург, Петергофское ш., стр. 3",28.0,146443,59.847033,30.205807
"Санкт-Петербург, ул. Благодатная, д. 57, лит. А",49.0,170639,59.875741,30.332694
"Санкт-Петербург, пр-т Тореза, 112к1",171.1,90590,60.022656,30.326953
"Санкт-Петербург, ул. Дыбенко, 8к3",70.1,156277,59.900859,30.456383
"Санкт-Петербург, Пионерская ул., 50",116.0,161638,59.963539,30.273171
"Санкт-Петербург, пр-т Героев, 33",90.0,141111,59.858272,30.149374
"Санкт-Петербург, ул. Дыбенко, 8к3",70.6,155099,59.900859,30.456383
"Санкт-Петербург, Ленинский пр-т, 72к3",46.0,106522,59.862357,30.184184
"Санкт-Петербург, ул. Среднерогатская, д. 14, корп. 1",27.5,127236,59.82362,30.337491
"Санкт-Петербург, Морская наб., 39к1",68.0,177941,59.959962,30.225677
"Санкт-Петербург, ул. Школьная, 2 оч.",47.3,81344,59.988874,30.298845
"Санкт-Петербург, 24-я линия В.О., д. 25, лит. И",106.4,148988,59.937265,30.255501
"Санкт-Петербург, ул. Уральская, стр. 21А",33.5,167063,59.956309,30.254846
"Санкт-Петербург, ул. Дыбенко, 8к3",74.9,153538,59.900859,30.456383
"Санкт-Петербург, пр-т Металлистов, 117",40.9,125428,59.97599,30.386745
"Санкт-Петербург, пр-т Героев, 33",57.0,142105,59.858272,30.149374
"Санкт-Петербург, пос. Шушары, территория Пулковское, Переведенская ул., 4к1с1",67.9,106038,59.755064,30.374851
"Санкт-Петербург, ул. Дыбенко, 8к3",76.0,152368,59.900859,30.456383
"Санкт-Петербург, ул. Дыбенко, 8к3",74.8,155521,59.900859,30.456383
"Санкт-Петербург, Институтский пр-т, стр. 16",130.0,226385,60.002265,30.347642
"Санкт-Петербург, Камышовая ул., 38к1",40.4,136139,60.009013,30.220117
"Санкт-Петербург, ул. Невзоровой, 11",37.0,128378,59.88804,30.414997
"Санкт-Петербург, Среднерогатская, 10 к1",40.8,127451,59.825601,30.337284
"Санкт-Петербург, ул. Дыбенко, 8к3",78.1,147503,59.900859,30.456383
"Санкт-Петербург, пр-т Металлистов, 117",41.7,129257,59.97599,30.386745
"Санкт-Петербург, Санкт-Петербург, Комендантский проспект, 60к1",54.0,118519,60.035351,30.225614
"Санкт-Петербург, территория Усть-Славянка, Заводская ул., 15",26.0,105769,59.831087,30.545037
"Санкт-Петербург, пос. Шушары, территория Славянка, Ростовская ул., 14-16",57.3,87260,59.740665,30.468043
"Санкт-Петербург, пр-т Ветеранов, 175к4",24.6,117886,59.844081,30.108366
"Санкт-Петербург, пр-т Ветеранов, 171к5",37.5,104000,59.841975,30.113127
"Санкт-Петербург, ул. Даниила Хармса, 5к1",80.2,79800,60.033841,30.45128
"Санкт-Петербург, пр-т Ветеранов, 169к1",36.5,109589,59.836174,30.114115
"Санкт-Петербург, пр-т Ветеранов, 169к3",31.7,126183,59.839565,30.114708
"Санкт-Петербург, ул. Уральская, стр. 21А",26.7,149813,59.956309,30.254846
"Санкт-Петербург, пр-т Ветеранов, 173к7",61.1,108020,59.843923,30.110639
"Санкт-Петербург, пр-т Ветеранов, 171к2",68.2,98974,59.837038,30.110253
"Санкт-Петербург, пр-т Ветеранов, 171к1",76.5,106549,59.836812,30.11204
"Санкт-Петербург, пр-т Ветеранов, 171к1",76.4,106675,59.836812,30.11204
"Санкт-Петербург, Санкт-Петербург, Комендантский проспект, 60к1",33.2,141566,60.035351,30.225614
"Санкт-Петербург, территория Шувалово, Береговая ул., 27к1",177.2,93115,60.062077,30.291676
"Санкт-Петербург, ул. Графтио, 3",87.5,262857,59.974018,30.30649
"Санкт-Петербург, Санкт-Петербург, Ремесленная ул, 21",80.3,137000,59.957007,30.271339
"Санкт-Петербург, пр-т Комендантский, стр. 56",57.0,140175,60.031584,30.230016
"Санкт-Петербург, Богатырский пр-т, 58к1",41.0,135366,60.006786,30.207558
"Санкт-Петербург, ш. Петергофское, д. 76, корп. 29, лит. А",55.2,104781,59.843521,30.115068
"Санкт-Петербург, ш. Петергофское, д. 76, корп. 29, лит. А",65.1,95625,59.843521,30.115068
"Санкт-Петербург, ш. Петергофское, д. 76, корп. 29, лит. А",52.7,113220,59.843521,30.115068
"Санкт-Петербург, ш. Петергофское, д. 76, корп. 29, лит. А",78.1,94824,59.843521,30.115068
"Санкт-Петербург, ш. Петергофское, д. 76, корп. 29, лит. А",54.8,94545,59.843521,30.115068
"Санкт-Петербург, ул. Маршала Казакова, 58",88.0,96477,59.862768,30.190562
"Санкт-Петербург, пр-т Маршака, 16к3",64.0,85938,60.029885,30.452044
"Санкт-Петербург, Уральская ул.",24.6,162602,59.955647,30.252977
"Санкт-Петербург, Санкт-Петербург, Комендантский проспект, 60к1",22.5,167333,60.035351,30.225614
"Санкт-Петербург, ул. Магнитогорская, д. 3, корп. 2",56.2,152536,59.936201,30.417387
"Санкт-Петербург, Санкт-Петербург, Комендантский проспект, 60к1",22.5,167333,60.035351,30.225614
"Санкт-Петербург, Санкт-Петербург, Кушелевская дорога, 7к4",33.0,148485,59.988658,30.379424
"Санкт-Петербург, ул. Школьная, 1 оч.",40.3,95430,59.98922,30.298647
"Санкт-Петербург, Россия, Санкт-Петербург, Санкт-Петербург, Маршала Блюхера пр-кт, 7 корпус 1 строение 1, Калининский",77.7,105534,59.980988,30.37425
"Санкт-Петербург, ул. Маршала Казакова, 58",67.0,98209,59.862768,30.190562
"Санкт-Петербург, Россия, Санкт-Петербург, Санкт-Петербург, Мебельная ул, 35к2, Приморский",83.0,184337,59.995638,30.199572
"Санкт-Петербург, Россия, Санкт-Петербург, Санкт-Петербург, Комендантский пр-кт, 40 к.1, Приморский",79.9,101377,60.023452,30.238882
"Санкт-Петербург, Россия, Санкт-Петербург, Петергоф, Эрлеровский б-р, 6",88.7,95829,59.870407,29.915166
"Санкт-Петербург, пр-т Советский, д. 12",33.9,103245,59.830712,30.534302
"Санкт-Петербург, ул. Школьная, 2 оч.",43.1,89127,59.988874,30.298845
"Санкт-Петербург, ул. Маршала Казакова, 58",62.0,93548,59.862768,30.190562
"Санкт-Петербург, ул. Маршала Казакова, 58",48.0,98958,59.862768,30.190562
"Санкт-Петербург, Звёздная ул., 20",34.3,131195,59.83697,30.367009
"Санкт-Петербург, Товарищеский пр-т",25.0,77962,59.917912,30.482461
"Санкт-Петербург, ул. Школьная, 1 оч.",41.5,91771,59.98922,30.298647
"Санкт-Петербург, Дальневосточный пр-т, д. 15, лит. А",39.9,106105,59.900358,30.458332
"Санкт-Петербург, ул. Маршала Казакова, 58",35.5,95493,59.862768,30.190562
"Санкт-Петербург, ул. Школьная, 2 оч.",44.1,86059,59.988874,30.298845
"Санкт-Петербург, пр-т Героев, 33",54.0,139444,59.858272,30.149374
"Санкт-Петербург, Санкт-Петербург, Выборгский район, муниципальный округ Светлановское, жилой комплекс Лайк",23.0,140000,59.993667,30.356652
"Санкт-Петербург, Санкт-Петербург, Комендантский пр-кт, 55к1",26.0,115000,60.031571,30.233304
"Санкт-Петербург, Санкт-Петербург, Комендантский проспект, 58к1",57.0,139474,60.033265,30.22804
"Санкт-Петербург, пос. Парголово, Заречная ул., 17",28.0,96429,60.072027,30.318491
"Санкт-Петербург, ул. Юрия Гагарина, стр. 32, лит. В, корп. 4",66.0,116516,59.85167,30.339476
"Санкт-Петербург, пр-т Героев, 33",36.0,130556,59.858272,30.149374
"Санкт-Петербург, пр-т Товарищеский, уч. 19",24.0,89583,59.914425,30.483943
"Санкт-Петербург, Санкт-Петербург, Пулковское шоссе",50.0,79800,59.793441,30.324366
"Санкт-Петербург, Приморский район, муниципальный округ № 65",34.7,187320,59.994319,30.220521
"Санкт-Петербург, Ленинский пр-т, 114",98.0,121939,59.852447,30.242934
"Санкт-Петербург, ул. Корнея Чуковского",58.0,75690,60.029948,30.454936
"Санкт-Петербург, Комендантский пр-т",76.0,68289,60.036596,30.225758
"Санкт-Петербург, Ярославский пр-т, д. 39, лит. А",42.8,142523,60.015898,30.320881
"Санкт-Петербург, территория Горелово, Красносельское ш., 54к3",42.0,73810,59.792029,30.14879
"Санкт-Петербург, Санкт-Петербург, Приморский район, муниципальный округ Коломяги, жилой комплекс Легенда Комендантского",36.0,160556,60.033225,30.227438
"Санкт-Петербург, пр-т Энгельса, стр. 18Б",30.0,103667,60.00146,30.327789
"Санкт-Петербург, Московское ш., 3к4",55.0,207273,59.834248,30.332496
"Санкт-Петербург, Санкт-Петербург, Шуваловский пр-кт., д.74, к.2",70.0,121429,60.005518,30.200075
"Санкт-Петербург, Лиговский пр-т, 126",62.0,127419,59.917466,30.352645
"Санкт-Петербург, пос. Шушары, жилой комплекс Осень",71.9,58414,59.802635,30.381283
"Санкт-Петербург, пр-т Ветеранов, 173к7",25.0,112800,59.843923,30.110639
"Санкт-Петербург, Санкт-Петербург, Ярославский пр-кт, 11",82.2,142336,60.010447,30.322695
"Санкт-Петербург, Октябрьская наб., 44",38.0,163158,59.894102,30.447965
"Санкт-Петербург, ш. Петергофское, д. 76, корп. 29, лит. А",62.0,96216,59.843521,30.115068
"Санкт-Петербург, ш. Петергофское, д. 76, корп. 29, лит. А",74.2,95400,59.843521,30.115068
"Санкт-Петербург, Сестрорецк, ул. Николая Соколова, 30",115.0,67826,60.054145,30.005788
"Санкт-Петербург, пос. Парголово, ул. Фёдора Абрамова, 21к1",39.0,115385,60.080142,30.344399
"Санкт-Петербург, Московское ш., 3к4",188.0,206383,59.834248,30.332496
"Санкт-Петербург, Россия, Санкт-Петербург, Приморский, Малая Десятинная ул., 11",89.9,139043,60.033036,30.294937
"Санкт-Петербург, Россия, Санкт-Петербург, Фрунзенский, Загребский бул., 9А",42.0,126190,59.844985,30.398756
"Санкт-Петербург, Россия, Санкт-Петербург, Красносельский, Петергофское ш., 45",64.7,150541,59.848303,30.152851
"Санкт-Петербург, Россия, Санкт-Петербург, Курортный район, Приморское ш., 549А",82.4,123180,60.192742,29.696893
"Санкт-Петербург, Россия, Санкт-Петербург, Красносельский, Петергофское ш., 86к3",34.6,99942,59.847783,30.105483
"Санкт-Петербург, Россия, Санкт-Петербург, Приморский, Авиаконструкторов пр., 45к1",71.0,95000,60.026325,30.227339
"Санкт-Петербург, Россия, Санкт-Петербург, Приморский, Туристская ул., 15к2А",93.9,91480,59.998733,30.211924
"Санкт-Петербург, Россия, Санкт-Петербург, Приморский, Шуваловский пр., 41к1",65.9,113657,60.030052,30.241434
"Санкт-Петербург, Россия, Санкт-Петербург, Курортный район, Приморское ш., 549А",87.2,150642,60.192742,29.696893
"Санкт-Петербург, Киевская ул., 3",119.3,207879,59.902298,30.320899
"Санкт-Петербург, Октябрьская наб., 44",36.0,127778,59.894102,30.447965
"Санкт-Петербург, Санкт-Петербург, Октябрьская набережная, 44",36.0,128472,59.894102,30.447965
"Санкт-Петербург, б-р Александра Грина, 1",27.0,128519,59.937017,30.203902
"Санкт-Петербург, Плесецкая ул., 10",51.0,109608,60.035059,30.217098
"Санкт-Петербург, территория Усть-Славянка, Советский пр-т, 34к2",27.0,111111,59.82722,30.553032
"Санкт-Петербург, Привокзальная пл., Корпус 2",40.9,112225,59.721738,30.428616
"Санкт-Петербург, Московское ш., 3к4",165.0,224242,59.834248,30.332496
"Санкт-Петербург, жилой комплекс Новое Горелово",38.0,84211,59.788302,30.162589
"Санкт-Петербург, Октябрьская наб., 44",32.0,131250,59.894102,30.447965
"Санкт-Петербург, Московское ш., 3к4",76.2,245407,59.834248,30.332496
"Санкт-Петербург, Южное ш., 55к1",38.0,156553,59.857712,30.405143
"Санкт-Петербург, Днепропетровская ул., 67Ж",88.2,125907,59.909414,30.356463
"Санкт-Петербург, наб. реки Каменки, 11к2",34.0,102941,60.056975,30.27566
"Санкт-Петербург, Парфёновская ул., 9к1",67.0,145672,59.900953,30.311511
"Санкт-Петербург, пр-т Маршала Блюхера, 7к2",53.5,132336,59.979529,30.373477
"Санкт-Петербург, 20-я линия Васильевского острова, 3",152.5,207344,59.931454,30.268895
"Санкт-Петербург, Московское ш., 3к3",41.3,120944,59.833764,30.334616
"Санкт-Петербург, 20-я линия Васильевского острова, 3",77.0,217403,59.931454,30.268895
"Санкт-Петербург, наб. реки Каменки, 11к2",50.7,94970,60.056975,30.27566
"Санкт-Петербург, Суздальское ш., стр. 1.6.2",36.5,130137,60.06311,30.289655
"Санкт-Петербург, ул. Оптиков, 45к2",67.4,127596,60.003682,30.2041
"Санкт-Петербург, ул. Орджоникидзе, 52",54.0,151852,59.844036,30.361772
"Санкт-Петербург, ул. Руднева, 22к2",40.2,144279,60.04919,30.365671
"Санкт-Петербург, ул. Маршала Казакова, 70к1с2",65.2,82822,59.866165,30.175273
"Санкт-Петербург, ул. Маршала Казакова, 70к1",29.4,110544,59.866689,30.175012
"Санкт-Петербург, Санкт-Петербург, Плесецкая улица, 10",31.0,122258,60.035059,30.217098
"Санкт-Петербург, Санкт-Петербург, Типанова ул, 27к39, Доминанта",43.0,169721,59.853812,30.349699
"Санкт-Петербург, Плесецкая ул., 14",23.0,115000,60.035225,30.218491
"Санкт-Петербург, Россия, Санкт-Петербург, , Купчино, территория Славянка, посёлок Шушары, Вишерская улица, 24",26.2,90840,59.80292,30.37557
"Санкт-Петербург, Санкт-Петербург, Маршала Тухачевского ул, 25",38.8,141753,59.969398,30.426819
"Санкт-Петербург, пос. Шушары, Валдайская ул., 1",25.5,96078,59.803667,30.382649
"Санкт-Петербург, Пулковское ш., 40к3",54.7,124314,59.819196,30.327627
"Санкт-Петербург, ул. Среднерогатская, д. 12, корп. 1",25.5,146740,59.824593,30.337419
"Санкт-Петербург, Зеленогорск, Разъезжая ул., 7",26.5,158491,60.200143,29.717033
"Санкт-Петербург, Обуховской обороны пр., д.138, к.2",75.0,112000,59.845785,30.484715
"Санкт-Петербург, ул. Глухарская, уч. 18",21.0,111905,60.032281,30.215499
"Санкт-Петербург, Парфёновская ул., 9к1",87.0,132184,59.900953,30.311511
"Санкт-Петербург, Красное Село, ул. Освобождения, 31к4",40.0,88750,59.745843,30.079485
"Санкт-Петербург, Красногвардейский пер., стр. 3",40.5,127160,59.981339,30.323513
"Санкт-Петербург, пер. Общественный, д. 5, стр. 1",87.8,147536,59.902799,30.42672
"Санкт-Петербург, Комендантский пр-т, 56",108.9,156566,60.031584,30.230016
"Санкт-Петербург, пос. Шушары, Новгородский пр-т, 10",35.0,102286,59.806821,30.369282
"Санкт-Петербург, ул. Гастелло, д. 7, лит. А",47.3,248729,59.857305,30.323576
"Санкт-Петербург, Ленинградская область, Бугры п., Воронцовский бульвар ул., д.11, к.1",34.9,123209,60.058461,30.420998
"Санкт-Петербург, Учительская ул., 19к3",63.7,122449,60.032182,30.401343
"Санкт-Петербург, Санкт-Петербург, Архивная улица, 7",39.2,122194,59.902298,30.44616
"Санкт-Петербург, пр-т Тореза, д. 118, лит. А",79.2,125032,60.026662,30.322579
"Санкт-Петербург, Санкт-Петербург, Дальневосточный проспект, 27к3",37.6,126862,59.902677,30.452879
"Санкт-Петербург, ул. Парашютная, стр. 17",75.0,110667,60.018394,30.274689
"Санкт-Петербург, Санкт-Петербург, Дальневосточный проспект, 25к1",38.4,149479,59.904058,30.453328
"Санкт-Петербург, Санкт-Петербург, улица Лидии Зверевой, 3к1",48.0,125000,60.039948,30.252285
"Санкт-Петербург, Октябрьская наб., стр. 2",82.0,107317,59.915982,30.4155
"Санкт-Петербург, ул. Лидии Зверевой, 3к1",37.0,108108,60.039948,30.252285
"Санкт-Петербург, ул. Парашютная, стр. 17",83.0,96386,60.018394,30.274689
"Санкт-Петербург, Санкт-Петербург, Архивная улица, 11к3",65.0,113846,59.902167,30.450714
"Санкт-Петербург, ул. Парашютная, стр. 18",70.0,102857,60.016982,30.275758
"Санкт-Петербург, Октябрьская наб., д. 40, лит. Г2, корп. 2",74.0,112162,59.915982,30.4155
"Санкт-Петербург, ш. Пулковское, стр. 30В",38.0,98684,59.825135,30.32636
"Санкт-Петербург, ул. Архивная, д. 11, корп. 3",58.0,113793,59.902167,30.450714
"Санкт-Петербург, ул. Лидии Зверевой, 3к1",85.0,100000,60.039948,30.252285
"Санкт-Петербург, Дальневосточный пр-т, 27к3",86.0,104651,59.902677,30.452879
"Санкт-Петербург, Октябрьская наб., стр. 2",64.0,114062,59.915982,30.4155
"Санкт-Петербург, Санкт-Петербург, Дальневосточный проспект, 25к1",42.8,136565,59.904058,30.453328
"Санкт-Петербург, ул. Славянская, д. 22",38.7,100775,59.831417,30.535928
"Санкт-Петербург, ул. Политехническая, д. 6, стр. 1",22.3,142825,59.993293,30.356948
"Санкт-Петербург, Санкт-Петербург, Архивная улица, 11к2",66.4,118148,59.903539,30.450714
"Санкт-Петербург, Комендантский пр-т, 56",103.8,152938,60.031584,30.230016
"Санкт-Петербург, ул. Кораблестроителей, 30",101.0,143564,59.952493,30.212346
"Санкт-Петербург, Дальневосточный пр-т, 12к2",33.3,174174,59.913726,30.438479
"Санкт-Петербург, Санкт-Петербург, Парашютная ул, 61к3",81.0,123333,60.036793,30.25242
"Санкт-Петербург, Санкт-Петербург, Архивная улица, 11к2",69.6,106681,59.903539,30.450714
"Санкт-Петербург, ул. Невзоровой, стр. 1",33.0,127273,59.891922,30.412347
"Санкт-Петербург, Санкт-Петербург, Архивная улица, 11к1",31.4,127229,59.90399,30.450499
"Санкт-Петербург, Общественный пер., д. 5",44.3,146501,59.902799,30.42672
"Санкт-Петербург, Заневский пр-т",36.0,81944,59.931341,30.424277
"Санкт-Петербург, 24-я линия В.О, д. 29",88.6,142380,59.939185,30.253265
"Санкт-Петербург, Россия, Санкт-Петербург, Санкт-Петербург, Военная, 18к2",65.5,176336,59.918309,30.369866
"Санкт-Петербург, тер. Ленсоветовский, уч. 113",39.0,56410,60.031175,30.44059
