address,area,price
"Санкт-Петербург, Заневский пр-т, ЖК «Малая Охта»",65.1,134409
"Санкт-Петербург, ул Репищева, 10 к 2",85.0,144235
"Санкт-Петербург, ул. Димитрова, 39к1",83.0,150602
"Санкт-Петербург, Санкт-Петербург, Кушелевская дорога, 7 к. 4",32.3,137771
"Санкт-Петербург, Санкт-Петербург, Предпортовый 5-й проезд, 2к1, Москва",67.9,190722
"Санкт-Петербург, Ново-Александровская ул., 14",94.0,113830
"Санкт-Петербург, Ушаковская наб., 3к4",95.3,204953
"Санкт-Петербург, Ушаковская наб., 3к2",100.3,165005
"Санкт-Петербург, Морская наб., 41к1",37.0,156757
"Санкт-Петербург, Петергофское ш., 53",43.0,139535
"Санкт-Петербург, земли САОЗТ «Ручьи», стр. 2.13",31.9,111285
"Санкт-Петербург, Кондратьевский пр-т, 64к8",28.0,119643
"Санкт-Петербург, Петергоф, Ропшинское ш., 3к4",53.9,79777
"Санкт-Петербург, ул. Орджоникидзе, 58к1",40.1,127182
"Санкт-Петербург, Выборгское ш., 15",99.0,150505
"Санкт-Петербург, пр-т Комендантский, д. 58, корп. 1",55.4,144771
"Санкт-Петербург, ул. Студенческая, д. 24А",41.1,132847
"Санкт-Петербург, Санкт-Петербург, улица Салова, 61",49.7,127565
"Санкт-Петербург, ул. Доблести, 14к2",52.2,122605
"Санкт-Петербург, пр-т Ветеранов, 171к5",24.0,129167
"Санкт-Петербург, пр-т Славы, 51",40.5,129630
"Санкт-Петербург, Санкт-Петербург, Парфеновская ул, 9к2",87.5,128802
"Санкт-Петербург, Санкт-Петербург, Митрофаньевская ул, 5к1",80.7,113302
"Санкт-Петербург, Санкт-Петербург, Воскресенская наб, 4",136.2,248899
"Санкт-Петербург, Санкт-Петербург, Парфеновская ул, 5",72.0,122244
"Санкт-Петербург, Санкт-Петербург, Парфеновская ул, 7к3",65.9,160820
"Санкт-Петербург, пр-т Просвещения, д. 43",118.0,89831
"Санкт-Петербург, Костромской пр-т, 10",33.0,175758
"Санкт-Петербург, ул. Крыленко, 2",32.6,121166
"Санкт-Петербург, Сестрорецк, ул. Николая Соколова, 28",42.0,119048
"Санкт-Петербург, ул. Кубинская, ЖК «Полис на Московской»",32.7,111639
"Санкт-Петербург, ул. Загородная, стр. 51",65.5,64122
"Санкт-Петербург, Кушелевская дорога, 5к5",35.0,128571
"Санкт-Петербург, Сестрорецк, ул. Токарева, 24",62.5,113600
"Санкт-Петербург, Санкт-Петербург, Петровский пр-кт, 5",83.0,228916
"Санкт-Петербург, Санкт-Петербург, Ждановская ул, 45",384.1,351471
"Санкт-Петербург, ул. 3-я Конная Лахта, стр. 4",38.0,97368
"Санкт-Петербург, Вязовая ул., 8",68.9,541003
"Санкт-Петербург, Санкт-Петербург, Большая Зеленина ул., 34",91.4,239869
"Санкт-Петербург, Санкт-Петербург, Большая Зеленина ул, 34",106.0,229957
"Санкт-Петербург, Санкт-Петербург, Пискаревский пр-кт., 1",163.2,274457
"Санкт-Петербург, Санкт-Петербург, Московское ш, 3к4, Жилой дом Neo",157.1,235630
"Санкт-Петербург, Гражданский пр-т, 36",78.0,150000
"Санкт-Петербург, Ленинский пр-т, 72к3",46.0,106522
"Санкт-Петербург, пр-т Большевиков, 47",80.7,104089
"Санкт-Петербург, Морская наб., 39к1",68.0,177941
"Санкт-Петербург, пос. Шушары, Старорусский пр-т, 13к1",51.1,94521
"Санкт-Петербург, Иностранный пер., 3",129.0,231783
"Санкт-Петербург, Суздальское ш., стр. 1.6.3",51.0,107570
"Санкт-Петербург, Санкт-Петербург, Муринская дорога",39.0,60903
"Санкт-Петербург, Русановская ул.",40.0,68622
"Санкт-Петербург, Якутская ул.",55.0,73742
"Санкт-Петербург, пр-т Маршала Блюхера",55.0,88182
"Санкт-Петербург, б-р Головнина",59.0,92712
"Санкт-Петербург, Октябрьская наб., 34к6А",58.0,75690
"Санкт-Петербург, проспект Ветеранов",41.0,64634
"Санкт-Петербург, ул. Типанова, 27/39",105.2,167300
"Санкт-Петербург, Санкт-Петербург, Савушкина ул., д.104",40.6,167488
"Санкт-Петербург, Мурино, Графская ул.",38.0,57895
"Санкт-Петербург, Пулковское шоссе",38.0,86447
"Санкт-Петербург, Авиаконструкторов пр-кт",39.0,72846
"Санкт-Петербург, Арцеуловская аллея",54.0,78391
"Санкт-Петербург, Новая улица",39.0,60769
"Санкт-Петербург, пос. Парголово, ул. Фёдора Абрамова, 15",35.4,108757
"Санкт-Петербург, Санкт-Петербург, Лабораторный проспект, 23",40.8,101975
"Санкт-Петербург, Выборгское ш., 17к2",99.0,123232
"Санкт-Петербург, улица Архитектора Беглова",37.0,81205
"Санкт-Петербург, ул. Маршала Тухачевского",39.0,73205
"Санкт-Петербург, ул. Ольги Берггольц",38.0,100287
"Санкт-Петербург, ш. Петергофское, д. 84, корп. 19, стр. 1",55.0,78831
"Санкт-Петербург, пр-т Витебский, уч. 1",27.9,113958
"Санкт-Петербург, Пискаревский пр-т, стр. 11.3",51.2,94926
"Санкт-Петербург, ул. Катерников, 5к2",70.0,132857
"Санкт-Петербург, пос. Бугры, Воронцовский б-р, 5к1",40.0,94975
"Санкт-Петербург, Благодатная ул., 55",99.3,151057
"Санкт-Петербург, дор. Муринская/Пискаревский пр-т, стр. 244.1, 244.2",36.1,92076
"Санкт-Петербург, дор. Муринская/Пискаревский пр-т, стр. 245.1, 245.2",34.1,91053
"Санкт-Петербург, Пискаревский пр-т, стр. 11.4",77.9,91953
"Санкт-Петербург, ул. Даниила Хармса, д. 5, корп. 1",80.2,80000
"Санкт-Петербург, ул. Грибалёвой, 7к3",54.2,149446
"Санкт-Петербург, Московское ш., д. 13, лит. ВВ",39.2,110969
"Санкт-Петербург, Черниговская ул., 15",37.0,142432
"Санкт-Петербург, Санкт-Петербург, Верхняя улица",27.1,73801
"Санкт-Петербург, пос. Парголово, ул. Фёдора Абрамова, 8к1",57.3,124782
"Санкт-Петербург, Дальневосточный пр-т, 33к1",38.0,111289
"Санкт-Петербург, Васнецовский пр-т, 18",52.0,81231
"Санкт-Петербург, пр-т Культуры, 49А",58.9,77759
"Санкт-Петербург, 1-й Верхний пер.",33.5,85075
"Санкт-Петербург, пос. Парголово, Тихоокеанская ул., 18к3",87.1,50746
"Санкт-Петербург, б-р Новаторов",53.8,117100
"Санкт-Петербург, метро , 5 линия, Санкт-Петербург, Старая Деревня",37.7,98806
"Санкт-Петербург, метро , 1 линия, Санкт-Петербург, Девяткино",24.1,116183
"Санкт-Петербург, пр-т Петровский, д. 11, лит. А",123.2,230317
"Санкт-Петербург, пр-т Энгельса, стр. 19Б",25.5,105882
"Санкт-Петербург, пр-т Елизарова",36.0,111111
"Санкт-Петербург, пр-т Большевиков",76.0,76316
"Санкт-Петербург, Чарушинская ул., 12",54.1,94270
"Санкт-Петербург, Кушелевская дорога",23.7,143460
"Санкт-Петербург, ул. Бабушкина, д. 84, корп. 1",57.1,133975
"Санкт-Петербург, пос. Парголово, Тихоокеанская ул.",48.5,67216
"Санкт-Петербург, пос. Парголово, Тихоокеанская ул., 14к2",25.2,79365
"Санкт-Петербург, ул. Тихоокеанская, ЖК «Парголово»",40.4,60644
"Санкт-Петербург, Колпино, Вознесенское ш., 49к2",46.0,90217
"Санкт-Петербург, Выборгское ш., 112",35.8,181425
"Санкт-Петербург, Октябрьская наб., 42П",34.9,131805
"Санкт-Петербург, Дачный пр-т, 4к3",47.0,102128
"Санкт-Петербург, Санкт-Петербург, проспект Энергетиков",96.9,111455
"Санкт-Петербург, Санкт-Петербург, Выборгский район, муниципальный округ Светлановское, жилой комплекс Лайк",21.0,142857
"Санкт-Петербург, территория Парнас",28.7,99034
"Санкт-Петербург, Калининский район, муниципальный округ № 21",34.4,107500
"Санкт-Петербург, Ириновский пр-т, 34",59.5,149244
"Санкт-Петербург, Кирочная ул д57",76.8,242188
"Санкт-Петербург, Гражданский пр-т, 18",58.0,110345
"Санкт-Петербург, ул. Вадима Шефнера, 10к1",30.0,143333
"Санкт-Петербург, пос. Шушары, жилой комплекс Образцовый Квартал 2",68.0,123529
"Санкт-Петербург, пос. Шушары, территория Славянка, Колпинское ш., 36к1",62.4,79327
"Санкт-Петербург, ул. Гагаринская, д. 77, корп. 1, стр. 1",42.7,110052
"Санкт-Петербург, Ольгинская дор., уч. 7",34.0,101000
"Санкт-Петербург, Санкт-Петербург",28.0,71429
"Санкт-Петербург, Московское ш., стр. 13, лит. ВД",23.6,124153
"Санкт-Петербург, пер. Крапивный, стр. 4, корп. А",102.6,174396
"Санкт-Петербург, наб. Адмирала Лазарева, уч. 7",51.3,477799
"Санкт-Петербург, Санкт-Петербург, Выборгская ул., 4Ак2",114.0,173197
"Санкт-Петербург, ул. Звенигородская, жилой дом",53.8,281058
"Санкт-Петербург, Санкт-Петербург, Конногвардейский б-р, 5, Монферран",96.2,545738
"Санкт-Петербург, Санкт-Петербург, Кременчугская ул, 11к2",69.7,233859
"Санкт-Петербург, Санкт-Петербург, Московский пр-кт, 73к4, Новомосковский",74.0,222973
"Санкт-Петербург, Санкт-Петербург, Лиговский пр-кт, 123",131.6,296353
"Санкт-Петербург, Санкт-Петербург, Смольная наб, 12, Смольный парк",170.0,428235
"Санкт-Петербург, пр-т Малодетскосельский, д. 40",44.9,235875
"Санкт-Петербург, Санкт-Петербург, Реки Карповки наб., 10",129.0,244186
"Санкт-Петербург, ул. Парфеновская, д. 9, корп. 1",33.1,164622
"Санкт-Петербург, Ленинский пр-т, 82к2",64.7,116692
"Санкт-Петербург, пос. Парголово, ул. Николая Рубцова, 5",26.4,121212
"Санкт-Петербург, Санкт-Петербург, Московский пр-кт., д.125, литер А",72.2,121191
"Санкт-Петербург, пр-т Солидарности, 14к1",57.4,134146
"Санкт-Петербург, Среднерогатская, 16 к5",35.7,122549
"Санкт-Петербург, Дунайский пр-т, 14 к1",33.3,160661
"Санкт-Петербург, Россия, Санкт-Петербург, Санкт-Петербург, Савушкина ул, 104 А, Приморский",57.4,156794
"Санкт-Петербург, Россия, Санкт-Петербург, Санкт-Петербург, Бассейная ул, 75, Московский",58.1,172117
"Санкт-Петербург, Россия, Санкт-Петербург, Санкт-Петербург, Приморский пр-кт, 62к1, Приморский",39.0,196154
"Санкт-Петербург, Россия, Санкт-Петербург, Санкт-Петербург, Маршала Казакова ул, 68к1, Красносельский",83.1,81829
"Санкт-Петербург, Россия, Санкт-Петербург, Санкт-Петербург, Спортивная ул, 2, Петроградский",101.0,495050
"Санкт-Петербург, парк Интернационалистов",57.5,156348
"Санкт-Петербург, Советский пр-т, д. 36, корп. 1, стр. 1",25.0,114000
"Санкт-Петербург, пос. Парголово, ул. Тихоокеанская, д. 18, корп. 4",26.5,75472
"Санкт-Петербург, Россия, Санкт-Петербург, Красногвардейский р-н, метро Девяткино, Чарушинская ул., 14 к.3",36.0,87500
"Санкт-Петербург, Россия, Санкт-Петербург, Приморский р-н, метро Комендантский проспект, Комендантский просп., 56 к.1",35.0,151429
"Санкт-Петербург, Россия, Санкт-Петербург, Приморский р-н, метро Комендантский проспект, Парашютная ул., 61",34.0,119118
"Санкт-Петербург, пос. Металлострой, Полевая ул., 9",56.0,106232
"Санкт-Петербург, Санкт-Петербург, улица Швецова, 8",21.0,152381
"Санкт-Петербург, Туристская ул., 22",46.6,152361
"Санкт-Петербург, пос. Шушары, территория Славянка, Колпинское ш., 38к1",44.0,92045
"Санкт-Петербург, пр-т Просвещения, 99",44.0,138636
"Санкт-Петербург, Сестрорецк, Таможенная дорога, 11к1с6",54.0,128704
"Санкт-Петербург, Парашютная ул., 38к1",28.0,132143
"Санкт-Петербург, ул. Крыленко, 14с2",50.5,84950
"Санкт-Петербург, б-р Александра Грина, д. 1",27.0,132963
"Санкт-Петербург, Капитанская ул., 4",41.0,160976
"Санкт-Петербург, Мурино, Оборонная ул., 37к1",26.0,105000
"Санкт-Петербург, ул. Новолитовская, стр. 3.2",37.8,182540
"Санкт-Петербург, Русановская ул., 9",27.0,122222
"Санкт-Петербург, Пулковское ш., уч. 57, стр. 3",40.0,112500
"Санкт-Петербург, ул. Седова, 42к2",28.8,156250
"Санкт-Петербург, пр-т Ветеранов, 169к2",80.0,98625
"Санкт-Петербург, ул. Композиторов, 12",68.0,129412
"Санкт-Петербург, пр-т Орлово-Денисовский, стр. 2А",38.0,104342
"Санкт-Петербург, пос. Шушары, Валдайская ул., 6к1",61.0,60295
"Санкт-Петербург, Санкт-Петербург, Константиновский пр-кт., 26",152.0,447368
"Санкт-Петербург, Санкт-Петербург, Маршака пр-кт., д.28",55.0,98164
"Санкт-Петербург, ул. Глухарская, уч. 32, корп. К2",31.0,112581
"Санкт-Петербург, Русановская ул., 17к4",38.1,112861
"Санкт-Петербург, Россия г Санкт-Петербург, пр-кт Королёва, д. 61",43.9,119590
"Санкт-Петербург, Русановская ул., 19к2",27.0,111111
"Санкт-Петербург, пр-т Энгельса, 174",22.5,84444
"Санкт-Петербург, Санкт-Петербург, жилой комплекс Усадьба на Ланском",32.4,123148
"Санкт-Петербург, Дунайский пр-т",25.3,118182
"Санкт-Петербург, Санкт-Петербург, Комендантский пр-кт., д.58",46.2,170996
"Санкт-Петербург, Сестрорецк, ул. Коробицына, 2И",82.0,81707
"Санкт-Петербург, Тарасова ул., 8к2",60.5,119008
"Санкт-Петербург, Земледельческая ул., 5к2",86.8,137097
"Санкт-Петербург, ул. Нахимова, 11",43.4,146314
"Санкт-Петербург, Пушкин, Сапёрная ул., 55к2с6",41.2,121359
"Санкт-Петербург, Россия, Санкт-Петербург, Ленинский проспект, 64к1",51.0,98039
"Санкт-Петербург, Дунайский пр-т, 7к7",39.0,153333
"Санкт-Петербург, Санкт-Петербург, Пискарёвский проспект",45.0,107572
"Санкт-Петербург, Среднерогатская ул., 9",29.0,153103
"Санкт-Петербург, Пулковское ш.",39.5,97468
"Санкт-Петербург, Санкт-Петербург, Архитектора Данини ул., 5",42.0,105952
"Санкт-Петербург, Санкт-Петербург, Магнитогорская ул, 3к2",78.8,186485
"Санкт-Петербург, Санкт-Петербург, Ремесленная ул., 21",75.6,158399
"Санкт-Петербург, Санкт-Петербург, Пионерская ул, 50, Премьер Палас",250.3,343759
"Санкт-Петербург, Санкт-Петербург, Вязовая ул, 8",135.2,441000
"Санкт-Петербург, Санкт-Петербург, Жукова ул, 3",100.8,135000
"Санкт-Петербург, Пулковское ш., 25к1",31.6,91772
"Санкт-Петербург, Аптекарский пр-т, стр. 5А",78.1,237454
"Санкт-Петербург, пр-т Петровский, д. 2, стр. 2",121.0,357511
"Санкт-Петербург, Санкт-Петербург, Басков пер, 2, Русский дом",115.5,286260
"Санкт-Петербург, Санкт-Петербург, Мартынова наб, 70",1211.0,429397
"Санкт-Петербург, Санкт-Петербург, Басков пер, 2к13",127.9,307448
"Санкт-Петербург, Россия, Санкт-Петербург, Парфёновская улица, 4",99.9,230230
"Санкт-Петербург, ул. Метростроевцев, 5",67.0,126866
"Санкт-Петербург, Санкт-Петербург, Орловская ул, 1к4",190.0,465840
"Санкт-Петербург, Санкт-Петербург, Пионерская ул, 50",103.0,178602
"Санкт-Петербург, Пулковское ш., 103",85.7,98600
"Санкт-Петербург, Тимуровская ул., 23к3",69.6,107759
"Санкт-Петербург, Большеохтинский пр-т, 9",51.0,169608
"Санкт-Петербург, ул. Ленина, 8, Санкт-Петербург, Россия",170.0,176471
"Санкт-Петербург, 24-я линия В.О., д. 25, лит. И",71.6,189920
"Санкт-Петербург, Санкт-Петербург, Шуваловский пр-кт, 74литера Ак2",40.7,131204
"Санкт-Петербург, Санкт-Петербург, Парфеновская ул, 9к1",46.7,143469
"Санкт-Петербург, Санкт-Петербург, Басков пер, 2",242.0,347102
"Санкт-Петербург, Санкт-Петербург, Конногвардейский б-р., 5",168.6,288634
"Санкт-Петербург, Санкт-Петербург, Басков пер, 2к18",135.3,367831
"Санкт-Петербург, Санкт-Петербург, Жукова ул, 1В",56.3,135000
"Санкт-Петербург, Санкт-Петербург, 24-я В.О. линия, 29",139.3,115865
"Санкт-Петербург, Санкт-Петербург, Басков пер, 2к10",157.0,333754
"Санкт-Петербург, Санкт-Петербург, Ремесленная ул., 21А",64.3,170000
"Санкт-Петербург, Санкт-Петербург, Басков пер, 2к15",128.0,370961
"Санкт-Петербург, Санкт-Петербург, Басков пер, 2к3",126.5,234092
"Санкт-Петербург, Санкт-Петербург, Приморский пр-кт, 52",106.7,140948
"Санкт-Петербург, Санкт-Петербург, 2-я Советская ул, 4б",41.3,231506
"Санкт-Петербург, Суздальское ш., 24к3",33.3,120120
"Санкт-Петербург, 2-я Комсомольская ул., 40к3",70.0,102857
"Санкт-Петербург, Санкт-Петербург, Смольного ул, 4к2",172.4,391530
"Санкт-Петербург, Санкт-Петербург, Басков пер, 2к4",200.0,271536
"Санкт-Петербург, Санкт-Петербург, 18-я В.О. линия, 49",127.5,242175
"Санкт-Петербург, Санкт-Петербург, Морской пр-кт, 29, Verona",109.9,408742
"Санкт-Петербург, Муринская дорога, 84",38.0,94474
"Санкт-Петербург, ул Ростовская (Славянка)",60.0,74167
"Санкт-Петербург, Богословская ул., 4к1",40.5,138272
"Санкт-Петербург, ул. Новолитовская, стр. 3.1",31.6,158507
"Санкт-Петербург, Дунайский пр-т, 7 к7",66.0,142424
"Санкт-Петербург, ул. Вавиловых, 13к4",34.3,154519
"Санкт-Петербург, ул. Маршала Казакова, 78к1",62.1,107890
"Санкт-Петербург, ул. Ворошилова, 29к3",79.0,87342
"Санкт-Петербург, ул. Маршала Захарова, 12к2",82.0,84756
"Санкт-Петербург, Санкт-Петербург, Ростовская ул. (Славянка), 3К1",40.0,91250
"Санкт-Петербург, Санкт-Петербург, Парашютная ул, 34, up-Комендантский",24.0,129167
"Санкт-Петербург, Богатырский пр-т, 49к1",40.6,150000
"Санкт-Петербург, Первомайская, 15",38.2,94241
"Санкт-Петербург, Колпинское шоссе, 34 к1",61.5,86179
"Санкт-Петербург, ул. Шувалова, д. 27/7",32.0,112500
"Санкт-Петербург, Льва Мациевича пл., 1",127.1,76318
"Санкт-Петербург, Петергофское шоссе, 59",125.0,141600
"Санкт-Петербург, Фарфоровский Пост, 68А",63.3,78199
"Санкт-Петербург, Кременчугская, 11 к1",46.9,162047
"Санкт-Петербург, Набережная реки Смоленки, 3 к1",49.0,163265
"Санкт-Петербург, Рихарда Зорге, 4 к2",66.0,143939
"Санкт-Петербург, Санкт-Петербург, Большая Зеленина ул, 34, Дом на Зеленина",111.0,249955
"Санкт-Петербург, Санкт-Петербург, Большая Зеленина ул, 34, Дом на Зелейной",54.5,244955
"Санкт-Петербург, Санкт-Петербург, Большая Зеленина ул, 34, дом на зелейной",43.0,259940
"Санкт-Петербург, Ленинградская область, Всеволожский р-н, Бугры п., Воронцовский бульвар ул, 5к5",24.1,107884
"Санкт-Петербург, Парашютная ул., 36к1",45.2,132965
"Санкт-Петербург, Санкт-Петербург, Красносельское (Горелово) ш, 54к4",42.0,89286
"Санкт-Петербург, Санкт-Петербург, Парголово п., Михаила Дудина ул, 23к1",42.0,114286
"Санкт-Петербург, Парашютная ул., 34",76.5,132876
"Санкт-Петербург, Парадная ул., 3к2",252.0,250000
"Санкт-Петербург, пос. Парголово, Толубеевский пр., 24",26.8,107836
"Санкт-Петербург, Санкт-Петербург, Парголово п., Михаила Дудина ул., д.23",78.2,104859
"Санкт-Петербург, пос. Парголово, Толубеевский пр., 16",56.7,104056
"Санкт-Петербург, 199226, Санкт-Петербург г, Вадима Шефнера ул, дом № 10, корпус 1, строение 1",38.3,144125
"Санкт-Петербург, Колпино, Загородная ул., 43к4",40.0,87500
"Санкт-Петербург, ул. Савушкина, 115к4",80.8,111386
"Санкт-Петербург, Приморский район, муниципальный округ № 65",25.4,127559
"Санкт-Петербург, Невский район, муниципальный округ Рыбацкое",38.0,96579
"Санкт-Петербург, Октябрьская наб., 38АТ",26.5,124528
"Санкт-Петербург, Белоостровская ул.",82.0,94890
"Санкт-Петербург, Санкт-Петербург, Парашютная улица",40.0,71254
"Санкт-Петербург, пр-т Солидарности",39.0,73090
"Санкт-Петербург, пр-т Металлистов",36.0,83100
"Санкт-Петербург, пос. Шушары, Вишерская ул., 18",73.6,105978
"Санкт-Петербург, Санкт-Петербург, Морской проспект, 28",101.8,290000
"Санкт-Петербург, Парфёновская ул.",40.0,132010
"Санкт-Петербург, ул. Александра Матросова",58.2,101503
"Санкт-Петербург, ул. Ворошилова, 25к2",42.0,111905
"Санкт-Петербург, ул. Шувалова, 3 очередь",32.0,96875
"Санкт-Петербург, Муринская дорога, 57",58.6,86177
"Санкт-Петербург, Санкт-Петербург, Шушары п., Школьная ул, 6к2",25.5,117647
"Санкт-Петербург, Муринская дорога, корп. 39.1",35.8,103352
"Санкт-Петербург, ул. Типанова, д. 21, корп. А",79.6,124682
"Санкт-Петербург, ул. Дыбенко, д. 8, корп. 1",73.4,113225
"Санкт-Петербург, Санкт-Петербург, Краснопутиловская ул, 113к1",31.6,175791
"Санкт-Петербург, Санкт-Петербург, Вилеровский пер, 6",31.0,100645
"Санкт-Петербург, пр-т Ветеранов, 171к2",36.0,102778
"Санкт-Петербург, Петергофское ш., стр. 2",60.5,136690
"Санкт-Петербург, Большая Зеленина ул., 34",43.0,239535
"Санкт-Петербург, Василеостровский район, жилой комплекс Морская Набережная",94.2,107454
"Санкт-Петербург, пр-т Героев, жилые дома",58.2,138094
"Санкт-Петербург, ул. Дыбенко, 42",23.6,99831
"Санкт-Петербург, Дизельный пр., 11к2",80.3,96389
"Санкт-Петербург, ул. Смоленская, д. 14, стр. 1",225.3,205100
"Санкт-Петербург, ул. Крыленко, 1к1с8",26.1,122605
"Санкт-Петербург, Большой Сампсониевский пр-т, 4-6",145.0,186200
"Санкт-Петербург, Короленко улица, д. 5",142.0,336312
"Санкт-Петербург, Красное Село, ул. Спирина, 9к2",38.0,92105
"Санкт-Петербург, пр-т Энергетиков",74.0,85135
"Санкт-Петербург, ул. Жукова, д. 3",53.7,158287
"Санкт-Петербург, ул. Львовская, д. 21, лит. А",64.0,94256
"Санкт-Петербург, Петровский бул., ЖК «Сокол»",36.6,81967
"Санкт-Петербург, Московское ш., 13ВУ",69.0,108696
"Санкт-Петербург, Днепропетровская ул., 67Ж",36.0,138333
"Санкт-Петербург, Московское ш., 13ВИ",58.1,111532
"Санкт-Петербург, пр-т Королёва, 43к1",80.0,110000
"Санкт-Петербург, Торфяная дорога",26.0,120385
"Санкт-Петербург, Московский район, муниципальный округ Звёздное",60.6,108086
"Санкт-Петербург, Апрельская ул.",54.0,96296
"Санкт-Петербург, пр-т Ленинский, уч. 248, стр. 15",56.9,119332
"Санкт-Петербург, 5-й Предпортовый пр., 12к1",36.0,111111
"Санкт-Петербург, Ярославский пр-т, 95",60.0,164167
"Санкт-Петербург, пр-т Энгельса, 48",26.0,131538
"Санкт-Петербург, Санкт-Петербург, территория Полюстрово",65.0,110000
"Санкт-Петербург, ул. Полярников, 5",26.0,124231
"Санкт-Петербург, ул. Первого Мая, стр. 1А, корп. 2-3",57.2,75987
"Санкт-Петербург, пр-т Дунайский, стр. 5.2",36.0,108333
"Санкт-Петербург, Россия, Санкт-Петербург, Санкт-Петербург, Обводного канала наб, 203, Адмиралтейский",83.0,83494
"Санкт-Петербург, Россия, Санкт-Петербург, Санкт-Петербург, Среднерогатская ул, 10к1, Московский",47.0,148936
"Санкт-Петербург, Московское ш., 13ВФ",37.9,118074
"Санкт-Петербург, Россия, Санкт-Петербург, Пушкин, Гусарская ул, 9 корпус 5",63.5,92913
"Санкт-Петербург, Бухарестская, 110 к1",236.8,122466
"Санкт-Петербург, Среднерогатская, 14 к1",43.6,140367
"Санкт-Петербург, жилой комплекс Приневский",42.3,89598
"Санкт-Петербург, ул. Парашютная, д. 44, корп. 1, стр. 1",77.5,109677
"Санкт-Петербург, Мурино, Екатерининская ул., 7к1",54.7,72486
"Санкт-Петербург, Санкт-Петербург, Кушелевская дорога, 7к1",54.3,130755
"Санкт-Петербург, Кирочная ул., 64",114.0,262281
"Санкт-Петербург, пр-т Московский, стр. 2",77.7,181481
"Санкт-Петербург, пр-т Советский, стр. 27",58.3,97770
"Санкт-Петербург, ул. Матроса Железняка, 57",93.3,163987
"Санкт-Петербург, Муринская дорога, 14к3",33.0,105758
"Санкт-Петербург, Малая Разночинная ул.",102.8,163033
"Санкт-Петербург, Ушаковская наб., 1к4",73.0,217808
"Санкт-Петербург, Военная ул., 18к2",65.5,178626
"Санкт-Петербург, Серебристый б-р, д. 19, корп. 2, стр. 1",60.8,186499
"Санкт-Петербург, Колпино, Павловская ул., 7",40.1,96010
"Санкт-Петербург, ул. Невзоровой, 6",32.4,131790
"Санкт-Петербург, пр-т Стачек, 216к2",95.0,147368
"Санкт-Петербург, Социалистическая ул., 21",34.2,199708
"Санкт-Петербург, ул. Новолитовская, стр. 16",60.1,149584
"Санкт-Петербург, Невский район, муниципальный округ № 54",24.6,121951
"Санкт-Петербург, Санкт-Петербург, Русановская ул, 16к1",35.4,94633
"Санкт-Петербург, Калининский район, муниципальный округ Пискарёвка",27.1,148708
"Санкт-Петербург, пр-т Средний В.О., д. 87, лит. М",78.5,155341
"Санкт-Петербург, пр-т Героев, 35",85.0,111176
"Санкт-Петербург, 26-я линия В.О., 15",98.1,463812
"Санкт-Петербург, пр-т Патриотов, стр. 2",40.0,126480
"Санкт-Петербург, Ленинский пр-т, 54",39.8,131910
"Санкт-Петербург, Санкт-Петербург, Приморский пр-кт, 541к2, ЖК Лайф Приморский",52.0,156731
"Санкт-Петербург, Санкт-Петербург, Басков пер., 2",117.9,271416
"Санкт-Петербург, Санкт-Петербург, Новочеркасский пр-кт, 33к3",98.5,151269
"Санкт-Петербург, Санкт-Петербург, Лейтенанта Шмидта наб., 21",177.9,311119
"Санкт-Петербург, Санкт-Петербург, Новочеркасский пр-кт, 33к4",141.0,135461
"Санкт-Петербург, Санкт-Петербург, Орловская ул, 1",63.1,283677
"Санкт-Петербург, Россия, Санкт-Петербург, Парфёновская улица, 9к1",40.8,160539
"Санкт-Петербург, Воронцовский бульвар, 10",42.7,98361
"Санкт-Петербург, Петровский бульвар (Мурино), 14 к3",60.3,107794
"Санкт-Петербург, Севастопольская ул., 28",25.2,144841
"Санкт-Петербург, пр-т  Просвещения, д. 43, лит. А",22.7,127313
"Санкт-Петербург, Малая Каштановая аллея, 9к1",70.0,140000
"Санкт-Петербург, ул. Маршала Казакова, 60к1",82.1,93788
"Санкт-Петербург, пр-т Комендантский, стр. 56",59.3,149001
"Санкт-Петербург, Морской пр-т, 33",140.0,535714
"Санкт-Петербург, 196158, Санкт-Петербург г, Среднерогатская ул, дом № 9, литера а",65.0,174692
"Санкт-Петербург, ул. Бабушкина, стр. 2",26.4,138258
"Санкт-Петербург, Россия, Санкт-Петербург, улица Лидии Зверевой, , д.3 к.3",38.0,111842
"Санкт-Петербург, Россия, Санкт-Петербург, Санкт-Петербург, Лиговский пр-кт, 116-118, Центральный",116.8,149829
"Санкт-Петербург, ул. Маршала Казакова, ЖК «Прибалтийский»",56.4,87000
"Санкт-Петербург, Красногвардейский пер., стр. 3",59.0,137288
"Санкт-Петербург, Санкт-Петербург, Шуваловский проспект",47.0,95532
"Санкт-Петербург, пр-т Сизова, 21к2",40.5,135802
"Санкт-Петербург, ул. Чарушинская, д. 10, стр. 1",35.3,89235
"Санкт-Петербург, Пулковское ш., уч. 10, стр. 1",47.0,146702
"Санкт-Петербург, пр-т Авиаторов Балтики, д. 17",34.5,101159
"Санкт-Петербург, Петровская коса, стр. Б",161.5,186905
"Санкт-Петербург, пос. Парголово, ул. Фёдора Абрамова, 21к1",38.0,103947
"Санкт-Петербург, территория Усть-Славянка, Советский пр-т, 41к1",62.5,100640
