longtitude,latitude
55.604748,37.664024
55.77517,37.674022
55.633963,37.425468
55.633963,37.425468
55.810405,37.62634
55.882409,37.681748
55.863894,37.620923
55.734973,37.571013
55.793915,37.612317
55.717006,37.428791
55.715642,37.660763
55.664274,37.506684
55.599728,37.724723
55.701262,37.651583
55.774745,37.548609
55.861545,37.671274
55.799588,37.776296
55.583011,37.583122
55.718922,37.727014
55.708486,37.659622
55.672636,37.514724
55.85868,37.486032
55.854628,37.41529
55.596457,37.599822
55.730948,37.64401
55.784516,37.460529
55.798257,37.48199
55.774684,37.674067
55.858963,37.37297
55.579688,37.671085
55.833491,37.357824
55.646223,37.385978
55.881192,37.538736
55.891083,37.568524
55.668224,37.563054
55.606416,37.665686
55.726477,37.757916
55.75133,37.526887
55.706543,37.958537
55.633963,37.425468
55.755135,37.526986
55.633963,37.425468
55.633963,37.425468
55.755348,37.510879
55.96531,37.155901
55.59541,37.724373
55.734973,37.571013
55.762789,37.508984
55.768512,37.498591
55.707634,37.397979
55.699933,37.635377
55.856129,37.556595
55.719876,37.694073
55.730725,37.670034
55.77876,37.500845
55.823823,37.445779
55.811735,37.740722
55.770659,37.375234
55.789461,37.551735
55.625211,37.345491
55.625211,37.345491
55.637581,37.333399
55.633963,37.425468
55.882409,37.681748
55.58582,37.729458
55.891083,37.568524
55.661328,37.509343
55.864303,37.372368
55.707522,37.655912
55.810405,37.62634
55.739017,37.60381
55.88359,37.386328
55.752936,37.524345
55.85961,37.372422
55.645476,37.707215
55.704271,37.666674
55.804476,37.414562
55.711519,37.489158
55.72817,37.738764
55.670214,37.466979
55.777758,37.457987
55.560866,37.57793
55.696128,37.469773
55.699446,37.959956
55.790712,37.474444
55.863545,37.478459
55.682351,37.461301
55.633963,37.425468
55.633963,37.425468
55.78975,37.456468
55.77797,37.830509
55.891083,37.568524
55.730821,37.743247
55.772107,37.644701
55.570395,37.475495
55.80357,37.591027
55.553809,37.313484
55.730912,37.742555
55.861524,37.5425
55.649383,37.3909
55.664274,37.506684
55.792265,37.787111
55.703895,37.962382
55.856295,37.493919
55.523315,37.373455
55.704093,37.493156
55.740451,37.592716
55.625211,37.345491
55.789391,37.536823
55.751568,37.662964
55.876698,37.484056
55.633963,37.425468
55.811735,37.740722
55.554236,37.465838
55.821871,37.593659
55.676544,37.761177
55.827747,37.5842
55.895242,37.399713
55.875925,37.603424
55.810364,37.702535
55.72347,37.433184
55.734973,37.571013
55.848246,37.627696
55.633963,37.425468
55.633963,37.425468
55.74904,37.558059
55.736164,37.619432
55.545452,37.493865
55.869738,37.684793
55.703008,37.966298
55.667122,37.490245
55.704874,37.916927
55.777388,37.582206
55.761558,37.549067
55.704737,37.654349
55.717006,37.428791
55.664274,37.506684
55.793348,37.448581
55.760246,37.573492
55.879263,37.61821
55.761558,37.549067
55.72887,37.739555
55.554791,37.462694
55.891083,37.568524
55.891083,37.568524
55.758412,37.522962
55.808478,37.758797
55.730948,37.64401
55.770304,37.564608
55.554695,37.513916
55.78401,37.470985
55.721772,37.398383
55.777049,37.526843
55.77396,37.586293
55.655209,37.475935
55.7559,37.506675
55.769135,37.494521
55.754618,37.524058
55.821871,37.593659
55.633963,37.425468
55.790712,37.474444
55.810405,37.62634
55.777049,37.526843
55.633963,37.425468
55.627265,37.342427
55.633963,37.425468
55.682031,37.552714
55.613107,37.742977
55.708029,37.956704
55.80826,37.448276
55.664274,37.506684
55.633373,37.417832
55.707958,37.959732
55.865152,37.472081
55.811735,37.740722
55.711108,37.504708
55.704935,37.492105
55.721087,37.694836
55.839522,37.482879
55.879707,37.541889
55.670844,37.775433
55.729382,37.739276
55.78401,37.470985
55.858852,37.564527
55.795474,37.689878
55.880945,37.54118
55.579688,37.671085
55.777388,37.582206
55.699943,37.637183
55.702703,37.963541
55.760717,37.596174
55.781818,37.506639
55.69901,37.958411
55.784303,37.562775
55.652796,37.474192
55.799588,37.776296
55.79769,37.352974
55.559746,37.575639
55.755135,37.526986
55.730725,37.670034
55.733097,37.670357
55.572986,37.475189
55.643144,37.38499
55.774335,37.474668
55.664497,37.451645
55.664497,37.451645
55.810405,37.62634
55.633963,37.425468
55.798439,37.563718
55.681047,37.551088
55.730948,37.64401
55.64285,37.703649
55.821077,37.430462
55.777388,37.582206
55.68631,37.48676
55.756401,37.537065
55.652197,37.473042
55.633963,37.425468
55.726431,37.676825
55.854825,37.497018
55.751619,37.514733
55.781818,37.506639
55.872723,37.481055
55.86798,37.48579
55.808478,37.758797
55.800979,37.531765
56.086856,37.356702
55.96475,37.190819
55.790712,37.474444
55.649667,37.745987
55.734973,37.571013
55.773915,37.645519
55.920487,37.54135
55.861524,37.5425
55.751143,37.533733
55.747115,37.539078
55.707238,37.962013
55.692008,37.530939
55.633963,37.425468
55.777388,37.582206
55.736934,37.516009
